f,d,N,pi_s,K,theta,w_p,w_e,v 
1613,18,40000,1.2,13,0.14454508218625384,0.7481125546289135,0.8713532055037613,"[0.02334221 0.00865568 0.23222859 0.00214851 0.10499789 0.15442078
 0.01588558 0.00976311 0.14322205 0.11616459 0.01932418 0.02524859
 0.14459824]"
1614,18,40000,1.2,9,0.7747340217263013,0.8567971577260665,0.8496597273594396,"[0.08317326 0.02287962 0.10576525 0.04189758 0.15151874 0.00097052
 0.5276972  0.00555934 0.06053849]"
1615,18,40000,1.2,9,0.5108944046468895,0.7902431009872654,0.8188496669354404,"[0.20056863 0.19368911 0.10918681 0.01163924 0.00908185 0.02222584
 0.30898538 0.13309907 0.01152407]"
1616,18,40000,1.2,1,0.9712110024853663,0.30418000560928804,0.7786017268279257,[1.]
1617,18,40000,1.2,9,0.8683941745863268,0.8371483901185266,0.9162960099395331,"[0.04760015 0.0404493  0.00743981 0.03560694 0.22959243 0.30494653
 0.00120737 0.09814273 0.23501473]"
1618,18,40000,1.2,1,0.09885262096853353,0.9092107585877918,0.9256437457366312,[1.]
1619,18,40000,1.2,4,0.565753086205102,0.17007886750731105,0.9112130191775235,[0.2057025  0.47502118 0.15068501 0.1685913 ]
1620,18,40000,1.2,9,0.9896803413660588,0.768853956797984,0.8112000625274343,"[0.38211716 0.00718889 0.01839188 0.13690899 0.19055889 0.01771902
 0.0901768  0.15075014 0.00618823]"
1621,18,40000,1.4,13,0.47929205281560205,0.7758862162187912,0.8276070059274375,"[0.0849223  0.03742413 0.0514455  0.04958171 0.01824428 0.02691103
 0.05076769 0.00449794 0.00109697 0.11782065 0.22495639 0.10024729
 0.23208413]"
1622,18,40000,1.4,13,0.8587886990339119,0.9535307619177804,0.781101247514063,"[0.07347358 0.09171072 0.00928245 0.00167682 0.01420899 0.08706866
 0.00628281 0.18749607 0.11567262 0.03288915 0.10264083 0.04677847
 0.23081884]"
1623,18,40000,1.4,4,0.4406215121337015,0.3949707814167575,0.7849626931026852,[0.0848438  0.63777538 0.05364624 0.22373457]
1624,18,40000,1.4,4,0.7870861314933801,0.13045437664870138,0.9092123414600332,[0.25875604 0.09675035 0.28579837 0.35869523]
1625,18,40000,1.4,1,0.7782661145290586,0.7899273647949699,0.8946543818447423,[1.]
1626,18,40000,1.4,9,0.6616564218989484,0.300763547964874,0.7811352854335631,"[0.04099578 0.12499712 0.37423715 0.05606942 0.14480957 0.14317114
 0.00125723 0.03419837 0.08026422]"
1627,18,40000,1.4,1,0.02854120306421215,0.5051110282761877,0.8819044049129615,[1.]
1628,18,40000,1.4,9,0.3293953019791198,0.08328100067556483,0.8390816466166481,"[0.01841188 0.08035643 0.49016932 0.00456394 0.08131268 0.10438148
 0.09979754 0.10739698 0.01360974]"
1629,18,40000,1.4,13,0.26648012053597037,0.7242381237433634,0.8869573095045444,"[0.01870121 0.06120789 0.13693994 0.15300438 0.3294877  0.09605372
 0.02776974 0.01247855 0.00893407 0.00219113 0.0567751  0.06462253
 0.03183404]"
1630,18,40000,1.4,9,0.6402634368948042,0.25518405300414215,0.7986685341867846,"[0.01585395 0.14015625 0.38714662 0.04433841 0.17103157 0.17553555
 0.03277146 0.02182095 0.01134524]"
1631,18,40000,1.6,9,0.93523527817093,0.32983420215086984,0.8855524424991704,"[0.09993762 0.13417056 0.02368788 0.04831861 0.04418786 0.10235597
 0.02134158 0.22688498 0.29911494]"
1632,18,40000,1.6,13,0.6260613988617785,0.618233648098573,0.7934780177757895,"[0.02555915 0.05815973 0.03228526 0.06202705 0.13551042 0.01038678
 0.10844972 0.05086328 0.09137694 0.05763442 0.10515857 0.19554109
 0.06704758]"
1633,18,40000,1.6,13,0.33806236015137037,0.1739286675863748,0.889156747418524,"[0.16769625 0.00520117 0.11806016 0.12382249 0.03683505 0.02477862
 0.09953519 0.05579582 0.09750903 0.10620411 0.14844169 0.00276271
 0.01335768]"
1634,18,40000,1.6,13,0.2260101173775475,0.8449060456244826,0.9338931751900299,"[0.03122303 0.02221444 0.03269798 0.37591057 0.0757302  0.06083528
 0.05443085 0.19757237 0.04509636 0.023842   0.02642251 0.03960237
 0.01442204]"
1635,18,40000,1.6,13,0.959991242364819,0.43250394865624864,0.7763904173684808,"[0.00256423 0.06933546 0.1618861  0.0857848  0.04213636 0.0107774
 0.01855862 0.11798374 0.07563256 0.10470725 0.16335778 0.09301494
 0.05426076]"
1636,18,40000,1.6,9,0.8904001513704328,0.9802281786160258,0.7712416162700498,"[0.16046987 0.00881302 0.26289486 0.09011534 0.05504826 0.05882505
 0.08590306 0.14155794 0.1363726 ]"
1637,18,40000,1.6,1,0.72299389816213,0.7090072893463263,0.8378615172823053,[1.]
1638,18,40000,1.6,9,0.4484660480075654,0.48287681828633616,0.8503746047805393,"[0.23547684 0.03812186 0.10401428 0.07892763 0.02590854 0.03178146
 0.37393729 0.1028654  0.0089667 ]"
1639,18,40000,1.6,9,0.6845945580998412,0.7878856526993937,0.7593175071278643,"[0.01067871 0.32582692 0.06945649 0.03098448 0.09141458 0.08359844
 0.07715896 0.15644876 0.15443267]"
1640,18,40000,1.6,9,0.7479643484740255,0.1272287021624851,0.8036771037004014,"[0.03679525 0.15179394 0.02535525 0.01513849 0.24030739 0.00952825
 0.16931394 0.29568961 0.05607787]"
1641,18,40000,1.8,9,0.2769745433110755,0.9158842377714491,0.92902318915507,"[0.15540116 0.04625049 0.17004463 0.01741863 0.11447797 0.1341014
 0.02479114 0.1640914  0.17342317]"
1642,18,40000,1.8,4,0.4851555351571918,0.5088603376267316,0.8106836557229009,[0.18031118 0.19554893 0.14701332 0.47712657]
1643,18,40000,1.8,13,0.5514595935912754,0.27807854933844706,0.8236583324052176,"[0.21539385 0.07555595 0.04751648 0.07003513 0.03766629 0.05439556
 0.04654844 0.04794251 0.03239257 0.02917624 0.07856466 0.12473243
 0.14007988]"
1644,18,40000,1.8,1,0.9950029480654836,0.4525786010167882,0.7922120492167158,[1.]
1645,18,40000,1.8,13,0.339518409659051,0.21028962477952995,0.8437989889075524,"[0.04000405 0.02605296 0.02879242 0.0415222  0.07657935 0.15942245
 0.13210355 0.00714891 0.00194343 0.05524586 0.19113477 0.1994099
 0.04064014]"
1646,18,40000,1.8,13,0.3254668354909055,0.3120612384802748,0.7894199401120497,"[0.16148448 0.03424016 0.25590045 0.05422847 0.05091788 0.07419499
 0.06543926 0.00168008 0.04019397 0.05870199 0.12426482 0.0328936
 0.04585984]"
1647,18,40000,1.8,13,0.1230173992871808,0.01917404909054353,0.775743434166547,"[0.1460505  0.02586776 0.06309295 0.01949079 0.06001679 0.14306481
 0.02167427 0.02660399 0.04735944 0.17143027 0.05653583 0.15691505
 0.06189756]"
1648,18,40000,1.8,1,0.31059066159342175,0.7333819471377244,0.9389051729782838,[1.]
1649,18,40000,1.8,4,0.06450973552034123,0.2590215730288728,0.9347193686483103,[0.54141122 0.05465176 0.16757789 0.23635913]
1650,18,40000,1.8,9,0.20369995088310955,0.7494864846282243,0.8740890679885283,"[0.04944262 0.03799805 0.01067754 0.05637121 0.27079183 0.02235659
 0.30681473 0.16909489 0.07645255]"
1651,18,60000,1.0,9,0.36704183552779723,0.9417357313507734,0.8951243345109757,"[0.09381687 0.00534701 0.33473746 0.13021746 0.02336125 0.05528716
 0.08029387 0.1928174  0.08412152]"
1652,18,60000,1.0,9,0.5598336860451929,0.36246841082789605,0.884028086844243,"[0.00958176 0.01142376 0.01154484 0.20738682 0.02211589 0.06221672
 0.12259647 0.32178759 0.23134615]"
1653,18,60000,1.0,1,0.31504589811577355,0.7038023513089489,0.8454422731386301,[1.]
1654,18,60000,1.0,13,0.694291028645368,0.06286065064624441,0.8166399455593158,"[0.06764283 0.11281606 0.21733803 0.06893209 0.00729249 0.02766534
 0.08474992 0.07306942 0.10211883 0.0152337  0.09508242 0.11157189
 0.01648699]"
1655,18,60000,1.0,9,0.9831813275681086,0.7760601176059895,0.8154732362323823,"[0.19337492 0.01507478 0.1720355  0.08918442 0.02648261 0.03677777
 0.04764888 0.16739874 0.2520224 ]"
1656,18,60000,1.0,4,0.7601444035899225,0.03960966612728279,0.7654799420435026,[0.10250287 0.43577491 0.35823703 0.10348518]
1657,18,60000,1.0,4,0.07670251419947705,0.04635075736017152,0.8616955519757454,[0.13629282 0.4615369  0.01730268 0.3848676 ]
1658,18,60000,1.0,1,0.845335108423044,0.3077796953613609,0.7600862486525172,[1.]
1659,18,60000,1.0,4,0.4893175125390322,0.4860034436677058,0.8899051273215959,[0.28540602 0.3460108  0.12654189 0.24204129]
1660,18,60000,1.0,1,0.36304130285795577,0.597942783958445,0.8016262107110922,[1.]
1661,18,60000,1.2,4,0.15301330599379304,0.21249742126508325,0.8003414068529824,[0.09250663 0.01947225 0.39394398 0.49407714]
1662,18,60000,1.2,4,0.3081169020526522,0.6074978393960712,0.7920234376852826,[0.16286637 0.08900288 0.74448829 0.00364246]
1663,18,60000,1.2,1,0.7051080416325789,0.27456708191085866,0.8787290317500585,[1.]
1664,18,60000,1.2,1,0.8144977180829583,0.22729890890609292,0.9485438460144915,[1.]
1665,18,60000,1.2,1,0.011587803637020944,0.6023884642431349,0.9233912430013965,[1.]
1666,18,60000,1.2,9,0.9013550093743408,0.1583147166638547,0.7977966651884709,"[0.01871825 0.05617062 0.1931553  0.20123832 0.08505045 0.14697547
 0.04446182 0.09748589 0.15674388]"
1667,18,60000,1.2,4,0.26758978496776775,0.4259258249870966,0.8370721128918482,[0.0531936  0.3834979  0.09228148 0.47102702]
1668,18,60000,1.2,13,0.9231308848414658,0.4577287287608098,0.87279116275403,"[0.03242005 0.04996453 0.10413258 0.25946736 0.13179769 0.00997189
 0.0601523  0.01877732 0.06893573 0.04594632 0.16877661 0.01882646
 0.03083116]"
1669,18,60000,1.2,1,0.45679383774758997,0.5540632719644677,0.8995486227997777,[1.]
1670,18,60000,1.2,9,0.9224960777065271,0.9196616932511015,0.7712368412751747,"[0.02156391 0.00624096 0.15758181 0.18192781 0.10028221 0.02245289
 0.1035752  0.09053643 0.31583878]"
1671,18,60000,1.4,13,0.45702682570719644,0.9789513351995877,0.9269544877405085,"[0.10747757 0.29463294 0.02685435 0.15536465 0.09559559 0.07859875
 0.01499686 0.02106443 0.09703278 0.05676207 0.0091203  0.00884297
 0.03365674]"
1672,18,60000,1.4,4,0.5912427812433254,0.4467002613339099,0.822140537927841,[0.11689291 0.13092593 0.0308543  0.72132687]
1673,18,60000,1.4,1,0.28311498257446666,0.7284844100216498,0.8129760165821841,[1.]
1674,18,60000,1.4,4,0.6324073341813026,0.6305592016297309,0.9293347875650347,[0.02384126 0.2950247  0.33158605 0.34954799]
1675,18,60000,1.4,1,0.48471009228351647,0.07876061103603078,0.9233463642068254,[1.]
1676,18,60000,1.4,1,0.602671690525213,0.045922182144153785,0.8071345865330611,[1.]
1677,18,60000,1.4,13,0.36775643475724173,0.7904933550916051,0.9124089481194944,"[0.06354773 0.19826658 0.08367696 0.06555875 0.01101683 0.00479508
 0.12994607 0.07037684 0.03119934 0.23094122 0.00156901 0.03131516
 0.07779042]"
1678,18,60000,1.4,1,0.4822491353309035,0.6658759380320403,0.8781290963797275,[1.]
1679,18,60000,1.4,9,0.2613265016003341,0.9801124074956918,0.8581649195460921,"[0.02836094 0.23767433 0.05948418 0.09768061 0.01613072 0.09570738
 0.02408953 0.37132341 0.06954891]"
1680,18,60000,1.4,4,0.34386557970243725,0.9798742007791197,0.8192584713611555,[0.61677791 0.03459448 0.13682767 0.21179993]
1681,18,60000,1.6,9,0.718472398149618,0.03833433956698208,0.944286947858062,"[0.09850576 0.03394364 0.06771637 0.02749712 0.4567734  0.11925246
 0.0523729  0.11580285 0.0281355 ]"
1682,18,60000,1.6,4,0.011589070459420703,0.042210587843701755,0.8212875738859865,[0.33589278 0.06541373 0.45242896 0.14626453]
1683,18,60000,1.6,13,0.9758129649036433,0.7566829130400797,0.9044660632601806,"[0.01963129 0.0166875  0.01218323 0.15201944 0.32505073 0.06423002
 0.25306264 0.03749135 0.01594143 0.02129706 0.00779818 0.04738306
 0.02722408]"
1684,18,60000,1.6,4,0.7655819752847449,0.85264279283328,0.8985984947472835,[0.1757086  0.31295388 0.29137845 0.21995907]
1685,18,60000,1.6,4,0.29379418657558865,0.7596155247797127,0.9111014567520884,[0.0943264  0.06274719 0.79673588 0.04619053]
1686,18,60000,1.6,4,0.6352654918956234,0.8992464722549557,0.8619430921786027,[0.17772228 0.20955322 0.15928328 0.45344122]
1687,18,60000,1.6,4,0.43767333146384046,0.18599483447546328,0.7642165792991229,[0.27936351 0.62397995 0.00549977 0.09115676]
1688,18,60000,1.6,9,0.703146399959873,0.22756436312933287,0.8762331508848901,"[0.0852376  0.14094035 0.00397252 0.18296215 0.22658587 0.03470478
 0.10771842 0.21373397 0.00414434]"
1689,18,60000,1.6,1,0.1909076581547664,0.20742101223487344,0.7611169143429571,[1.]
1690,18,60000,1.6,1,0.7585148697493573,0.7844864638982396,0.8824707041166546,[1.]
1691,18,60000,1.8,13,0.26730962243684897,0.784033661760196,0.9069384134636366,"[0.03566435 0.09335627 0.04458653 0.01549754 0.09493766 0.05706219
 0.14442934 0.04749096 0.09997663 0.07024234 0.05846039 0.05885988
 0.17943592]"
1692,18,60000,1.8,1,0.7163053032661553,0.06844426739199523,0.9147303479867006,[1.]
1693,18,60000,1.8,1,0.26635331002852936,0.2895640232749375,0.8798103276928475,[1.]
1694,18,60000,1.8,1,0.06903121378364341,0.15478445116153006,0.8694809131239005,[1.]
1695,18,60000,1.8,1,0.24703114628841372,0.38190766633440637,0.9469543615408915,[1.]
1696,18,60000,1.8,13,0.9712394196479718,0.6989937751838606,0.9278267437743641,"[0.12154935 0.05300111 0.00732996 0.17229688 0.0797941  0.05921497
 0.01372081 0.00945449 0.05645917 0.06181933 0.10840141 0.07707568
 0.17988274]"
1697,18,60000,1.8,4,0.8740287914580336,0.21202966006934418,0.9392909793239965,[0.24329037 0.36027376 0.21377976 0.18265611]
1698,18,60000,1.8,4,0.17129433046531284,0.6561752086474837,0.922865810221277,[0.05251351 0.14648878 0.34502124 0.45597647]
1699,18,60000,1.8,9,0.3695219550516168,0.11579596052063607,0.884186085006822,"[0.12764534 0.27142128 0.04520672 0.26109016 0.09864208 0.01470069
 0.0776369  0.09068209 0.01297475]"
1700,18,60000,1.8,13,0.7278957872351792,0.849368946565293,0.7930502985211788,"[0.01467557 0.03598496 0.05039827 0.13837824 0.0517175  0.03562469
 0.05802568 0.18109186 0.05982726 0.19561867 0.1084012  0.03555606
 0.03470003]"
1701,19,10000,1.0,14,0.5046395916525971,0.8462300278542906,0.7627673552809598,"[0.10422221 0.28761902 0.04891537 0.02340117 0.01252973 0.002491
 0.00606828 0.04582503 0.1368707  0.03772572 0.04120756 0.00738449
 0.17683079 0.06890895]"
1702,19,10000,1.0,4,0.7356280292129781,0.32331678805193664,0.7644271276587986,[0.41547637 0.03761616 0.15866085 0.38824661]
1703,19,10000,1.0,1,0.3061240351865496,0.787960745419853,0.8855889651605349,[1.]
1704,19,10000,1.0,1,0.25382181936728243,0.8952536404754252,0.7984670662853418,[1.]
1705,19,10000,1.0,4,0.3290649146344794,0.32319189722985336,0.7594743088222745,[0.14814995 0.72271638 0.07293277 0.0562009 ]
1706,19,10000,1.0,14,0.4809276769134424,0.41099692878486244,0.783550401252863,"[0.18514348 0.04728953 0.0852808  0.06985743 0.09702947 0.01596463
 0.05306128 0.00640881 0.08124372 0.27875642 0.00695037 0.03459506
 0.02180588 0.01661312]"
1707,19,10000,1.0,14,0.7498594505233371,0.9074732556235569,0.8301228382599153,"[0.00030509 0.0306982  0.02147328 0.01671422 0.12906847 0.03242954
 0.30160838 0.01731097 0.12745173 0.06183862 0.06443195 0.03286
 0.08334266 0.0804669 ]"
1708,19,10000,1.0,9,0.5325830826141131,0.04956815417237368,0.8650850376049442,"[0.04136764 0.17510183 0.13587744 0.15170995 0.02599581 0.10759092
 0.03576812 0.10685383 0.21973446]"
1709,19,10000,1.0,14,0.3263823428438525,0.3231145321067399,0.8505461050914253,"[0.10901787 0.00904615 0.05689207 0.44316963 0.0743368  0.08067268
 0.03902165 0.01456226 0.01965289 0.0032147  0.02583675 0.033273
 0.02080911 0.07049444]"
1710,19,10000,1.0,4,0.10316118872535218,0.26999417459321723,0.8462255709972685,[0.05524668 0.01404675 0.15085736 0.7798492 ]
1711,19,10000,1.2,9,0.03955766025442853,0.7071396983699108,0.9413037861030271,"[0.22506962 0.1789919  0.35503242 0.04847557 0.01950042 0.00334602
 0.04844302 0.05093762 0.0702034 ]"
1712,19,10000,1.2,1,0.1321539977707048,0.8275903264820305,0.8673562343467561,[1.]
1713,19,10000,1.2,14,0.004663230497586879,0.6982739880885269,0.7917625438051082,"[0.34156576 0.01440195 0.09096923 0.11137383 0.02788195 0.00832158
 0.01847836 0.10793344 0.05850496 0.03613334 0.02513051 0.02106877
 0.00657432 0.13166199]"
1714,19,10000,1.2,9,0.232850474181571,0.5146813274225567,0.9231752732890106,"[0.13364738 0.23993928 0.08884319 0.03816329 0.15892987 0.02405514
 0.17421898 0.03492243 0.10728043]"
1715,19,10000,1.2,4,0.628364584195319,0.7781694800493864,0.7596830537341743,[0.19337776 0.38763907 0.00777807 0.4112051 ]
1716,19,10000,1.2,4,0.4913036002948351,0.314224007359807,0.8270876777582161,[0.28110574 0.09526329 0.55613948 0.06749148]
1717,19,10000,1.2,1,0.6812688795344906,0.012922039233127592,0.9377758940756566,[1.]
1718,19,10000,1.2,1,0.6330999561878994,0.4007454359021447,0.8711508987306046,[1.]
1719,19,10000,1.2,9,0.4011647584090171,0.6363384850904875,0.8806975497327361,"[0.05999953 0.23263453 0.10539728 0.04178723 0.00392603 0.31988736
 0.05533114 0.01159014 0.16944675]"
1720,19,10000,1.2,1,0.796384331955709,0.15537961918075283,0.8152458528137644,[1.]
1721,19,10000,1.4,4,0.531146674563172,0.9345013247119416,0.8358614602436925,[0.29901079 0.1591068  0.49584904 0.04603337]
1722,19,10000,1.4,9,0.30022396849756006,0.03505090397552018,0.799771323330424,"[0.22686609 0.00342857 0.02538027 0.27796375 0.08155959 0.10395693
 0.05532364 0.19396475 0.03155642]"
1723,19,10000,1.4,4,0.8656583384655766,0.019806099810631257,0.8018085737319558,[0.26235449 0.32335946 0.29092831 0.12335774]
1724,19,10000,1.4,9,0.16058637528665587,0.9554706847763297,0.9377135279737564,"[0.05288388 0.04403774 0.24945367 0.00508202 0.13955193 0.06793894
 0.27235038 0.00069846 0.16800299]"
1725,19,10000,1.4,4,0.30217519903321943,0.47742480711454965,0.8293902407215015,[0.19583186 0.19561152 0.40255473 0.20600189]
1726,19,10000,1.4,14,0.17897163936167015,0.8814587784595638,0.7762917016172896,"[0.18231572 0.00575118 0.00115914 0.05252221 0.25472083 0.07417193
 0.00498411 0.03434676 0.0096289  0.03484223 0.1503324  0.01357135
 0.08275993 0.09889333]"
1727,19,10000,1.4,1,0.4714357828845701,0.1701687532730175,0.8299659638924614,[1.]
1728,19,10000,1.4,1,0.14410230149933556,0.27886327640586456,0.8892231747683541,[1.]
1729,19,10000,1.4,14,0.191288042405108,0.5120944272895919,0.7777982143144502,"[0.20461654 0.07148191 0.12605064 0.02782406 0.03912907 0.20937745
 0.0937938  0.0651131  0.00457117 0.00795104 0.00246462 0.00211566
 0.13218905 0.01332191]"
1730,19,10000,1.4,14,0.5152063806335403,0.02544587886697255,0.8502083816249272,"[0.00072913 0.15097196 0.07466521 0.16557281 0.1282005  0.01244644
 0.15473973 0.05525369 0.03773314 0.011702   0.07448876 0.03225108
 0.02054618 0.0806994 ]"
1731,19,10000,1.6,14,0.8786878566996609,0.16794364632106304,0.8959575802602028,"[0.03566617 0.13507453 0.01882551 0.00427795 0.00343079 0.10006707
 0.01958672 0.07713857 0.16324145 0.13565849 0.01795892 0.02803202
 0.08697174 0.17407008]"
1732,19,10000,1.6,4,0.6836863471870526,0.12731231324062742,0.8717980289980493,[0.1487012  0.669443   0.12613909 0.0557167 ]
1733,19,10000,1.6,14,0.5972114639484268,0.8087318047834599,0.7832979721401157,"[0.09222665 0.04097003 0.0470116  0.0785895  0.00348869 0.01555729
 0.15935393 0.01581158 0.00230744 0.25292086 0.0621456  0.13744105
 0.0550551  0.03712069]"
1734,19,10000,1.6,14,0.7382768746473772,0.04835142337944129,0.8136607983944144,"[0.06734092 0.01051403 0.06439502 0.04911011 0.13153137 0.04504067
 0.20438483 0.07010506 0.0007787  0.13966763 0.0028911  0.01003523
 0.12167584 0.08252951]"
1735,19,10000,1.6,1,0.8996967255840407,0.4663274704780218,0.8163560811594589,[1.]
1736,19,10000,1.6,9,0.3027057501316134,0.09588687789945849,0.9215248164165354,"[0.46703474 0.10976551 0.06226591 0.10034907 0.10942934 0.06971607
 0.01997504 0.04610805 0.01535627]"
1737,19,10000,1.6,1,0.20669131539539565,0.40404673327586554,0.7648917821943749,[1.]
1738,19,10000,1.6,4,0.8003619701745488,0.8922483244583006,0.8951777618607286,[0.66582856 0.13212356 0.0210413  0.18100657]
1739,19,10000,1.6,1,0.2541373228580196,0.2076918576451881,0.8730672917523957,[1.]
1740,19,10000,1.6,1,0.5882149289941256,0.722565017031729,0.766916020330231,[1.]
1741,19,10000,1.8,1,0.7839931812580105,0.727344876282767,0.874787945965171,[1.]
1742,19,10000,1.8,14,0.8181886049658147,0.03247321436161028,0.8005975984612814,"[0.12399398 0.06197768 0.05931452 0.0064575  0.00316449 0.00541197
 0.01744864 0.08633429 0.08124919 0.03229481 0.07718131 0.00889678
 0.43109903 0.0051758 ]"
1743,19,10000,1.8,14,0.05323010419481422,0.47090550733259545,0.9110282335845137,"[0.08965625 0.07780341 0.04225124 0.02185603 0.31338373 0.06914099
 0.03017552 0.11816775 0.03933441 0.0506187  0.02443471 0.10333198
 0.01672975 0.00311553]"
1744,19,10000,1.8,4,0.46353493565191173,0.8910147306127686,0.7696493884525051,[0.10611329 0.215853   0.54628715 0.13174656]
1745,19,10000,1.8,1,0.8977000537336697,0.3401204753399894,0.7767265620815402,[1.]
1746,19,10000,1.8,1,0.7331534974179534,0.4540230394551687,0.8234119302431622,[1.]
1747,19,10000,1.8,14,0.8815888943050589,0.03563410802371535,0.9335441732544104,"[0.00900371 0.05683289 0.02388633 0.04473272 0.03228685 0.01288292
 0.01102523 0.28860375 0.07992724 0.19522372 0.10720844 0.01305187
 0.00739895 0.11793536]"
1748,19,10000,1.8,1,0.8481523996568162,0.7012822810854779,0.7515520224572433,[1.]
1749,19,10000,1.8,9,0.3100670288097124,0.15414295081149254,0.7692435325836536,"[0.10790661 0.28468372 0.1003555  0.29511868 0.02294529 0.00248913
 0.09798951 0.04877454 0.03973702]"
1750,19,10000,1.8,4,0.9757980451742418,0.984990321266474,0.7771900384544127,[0.32363042 0.38787061 0.18165955 0.10683942]
1751,19,20000,1.0,9,0.16081979378772204,0.4613379488232368,0.7626265463808658,"[0.27067321 0.09915492 0.16712187 0.12994637 0.00613027 0.1902648
 0.02794773 0.08754962 0.02121121]"
1752,19,20000,1.0,9,0.7816120050214864,0.8835664148244551,0.7936477010039942,"[0.25859849 0.10299912 0.32854916 0.07671514 0.0672471  0.01543396
 0.10281697 0.00136963 0.04627042]"
1753,19,20000,1.0,1,0.3190094416653523,0.1900064302422094,0.8559076862028987,[1.]
1754,19,20000,1.0,9,0.2074478293053056,0.7934052815163777,0.7580559792182847,"[0.03588739 0.02977423 0.10497495 0.0015798  0.22620749 0.45580341
 0.02241111 0.06847298 0.05488864]"
1755,19,20000,1.0,9,0.9957538394692498,0.7911736824242404,0.8507763377059958,"[0.03862868 0.20269186 0.10569542 0.03444329 0.00864586 0.28563303
 0.03051781 0.2281693  0.06557474]"
1756,19,20000,1.0,9,0.393504739179385,0.1560738452340377,0.8353966709782504,"[0.12416282 0.01442162 0.03230772 0.1646522  0.00678671 0.03362134
 0.25876544 0.14179008 0.22349207]"
1757,19,20000,1.0,14,0.6308514985811987,0.39274318127486607,0.8921504257679155,"[0.00218726 0.02323245 0.05978914 0.07149636 0.00558516 0.0097028
 0.02480909 0.00832723 0.2731908  0.17535114 0.05636661 0.20507924
 0.0646656  0.02021713]"
1758,19,20000,1.0,4,0.09987521524881282,0.2183139458792595,0.7737905224948236,[0.44962722 0.13675403 0.09631822 0.31730053]
1759,19,20000,1.0,4,0.09054170133434292,0.1783494110567236,0.8508227747137939,[0.36376124 0.4229468  0.07507477 0.13821719]
1760,19,20000,1.0,9,0.8720145131648191,0.8237858285085733,0.9365997988124989,"[0.35843782 0.04001021 0.26354963 0.04622261 0.00644042 0.1109431
 0.05911557 0.03830182 0.07697882]"
1761,19,20000,1.2,1,0.9803712295647553,0.6214898462390008,0.8162385081883886,[1.]
1762,19,20000,1.2,14,0.18846784258862825,0.01191012486793683,0.7547292733579011,"[0.06852097 0.00379117 0.00080415 0.07914355 0.03005107 0.16591945
 0.04689462 0.0530393  0.01335329 0.1966856  0.12133752 0.10185257
 0.09064072 0.027966  ]"
1763,19,20000,1.2,9,0.08889235263375361,0.7255943904518642,0.75003743351441,"[0.17475987 0.05831997 0.20919808 0.06331021 0.23977976 0.00086573
 0.12150883 0.05809614 0.07416141]"
1764,19,20000,1.2,1,0.6926044028881466,0.4987411943799118,0.8045707344898249,[1.]
1765,19,20000,1.2,14,0.86516230908029,0.7261501341220504,0.7954297233206936,"[0.02352209 0.03239378 0.07166543 0.05297606 0.00599391 0.0297273
 0.01791858 0.12937884 0.11199595 0.14504989 0.05135983 0.11177739
 0.06907863 0.14716232]"
1766,19,20000,1.2,1,0.6662119988263928,0.03569836761115744,0.8724863143484917,[1.]
1767,19,20000,1.2,9,0.3936081643000142,0.7428006576488733,0.8632398007475491,"[0.03129032 0.18758203 0.02683033 0.06947971 0.10295207 0.05412884
 0.14414105 0.15388522 0.22971044]"
1768,19,20000,1.2,14,0.4190054592330774,0.6178526606661314,0.7746258334506646,"[0.23987814 0.08118574 0.06832583 0.02008817 0.04902427 0.00578238
 0.00800344 0.08918402 0.01636381 0.06033342 0.05440118 0.27548179
 0.02339525 0.00855256]"
1769,19,20000,1.2,4,0.9102635267142496,0.24158827512257408,0.8340209297750791,[0.06564105 0.04828987 0.58606784 0.30000125]
1770,19,20000,1.2,9,0.22588423757956355,0.7334887638941205,0.9131120604476701,"[0.29598886 0.13385809 0.02602829 0.02616834 0.04388205 0.0325663
 0.2756256  0.06727834 0.09860411]"
1771,19,20000,1.4,14,0.3960179001179477,0.7613230600957155,0.947394594238972,"[1.38320199e-02 1.00723628e-01 9.21443719e-03 1.12369653e-02
 4.17517168e-03 1.46304905e-01 9.40042624e-05 3.46115752e-01
 1.54284402e-02 4.46546888e-02 4.27910070e-02 2.15708243e-01
 1.90571488e-02 3.06635884e-02]"
1772,19,20000,1.4,14,0.81872741014383,0.4729515159373039,0.9152045997472034,"[0.07504794 0.03651726 0.03929235 0.05646293 0.01956137 0.31301073
 0.00850651 0.0150082  0.01026114 0.15003785 0.07423118 0.18878657
 0.01158775 0.00168822]"
1773,19,20000,1.4,9,0.6684398478892729,0.8768242105638083,0.9262992352273521,"[0.08564026 0.07353692 0.11889101 0.20436855 0.05332336 0.01429857
 0.24260835 0.00555416 0.20177883]"
1774,19,20000,1.4,9,0.13616476740362393,0.19233169768995703,0.9419296092721042,"[0.2458378  0.09679771 0.04702939 0.14266353 0.02580479 0.00214203
 0.30866452 0.01188178 0.11917845]"
1775,19,20000,1.4,4,0.9189760894931139,0.812900244224632,0.9293168534936989,[0.24682146 0.14017629 0.5927027  0.02029955]
1776,19,20000,1.4,4,0.459534364279058,0.36681016112504905,0.7617823015036425,[0.18605436 0.067838   0.34789502 0.39821263]
