f,s,d,N,pi_s,K,theta,w_p,w_e,v
1488,2,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,3,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,4,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,5,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,6,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,7,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,8,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,9,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1488,10,17,60000,1.6,12,0.8525870005714572,0.7340437516804573,0.9324252283244828,"[0.12118784 0.00447725 0.03960191 0.14465516 0.08581534 0.00911606
 0.14727765 0.00614215 0.20074772 0.00961784 0.14991201 0.08144904]"
1489,1,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,2,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,3,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,4,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,5,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,6,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,7,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,8,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,9,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1489,10,17,60000,1.6,1,0.4120476862807425,0.810064396495973,0.7748122386310515,[1.]
1490,1,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,2,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,3,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,4,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,5,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,6,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,7,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,8,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,9,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1490,10,17,60000,1.6,8,0.865058234184758,0.2703327096039845,0.9122310071199642,"[0.03497028 0.08680158 0.00524783 0.21112198 0.34213563 0.05591919
 0.25642705 0.00737646]"
1491,1,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,2,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,3,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,4,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,5,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,6,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,7,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,8,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,9,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1491,10,17,60000,1.8,4,0.9053190801578346,0.3524453300075246,0.8120967241864682,[0.09649339 0.05542677 0.58156407 0.26651577]
1492,1,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,2,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,3,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,4,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,5,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,6,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,7,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,8,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,9,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1492,10,17,60000,1.8,4,0.1652173319930663,0.5039730635358848,0.8952915331361484,[0.22177442 0.26976014 0.2121166  0.29634883]
1493,1,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,2,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,3,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,4,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,5,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,6,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,7,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,8,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,9,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1493,10,17,60000,1.8,8,0.5472354614910968,0.2405076993060858,0.7990215227984172,"[0.21125929 0.02365129 0.02409776 0.01570992 0.23320369 0.30900373
 0.05633211 0.12674221]"
1494,1,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,2,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,3,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,4,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,5,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,6,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,7,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,8,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,9,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1494,10,17,60000,1.8,12,0.0608451906280349,0.9802251707176948,0.8446459153106017,"[0.04892174 0.27621203 0.0580344  0.08887004 0.21738823 0.03265175
 0.00423885 0.1506411  0.00105173 0.03855008 0.00279162 0.08064844]"
1495,1,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,2,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,3,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,4,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,5,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,6,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,7,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,8,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,9,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1495,10,17,60000,1.8,1,0.921047107278526,0.3910801256473699,0.9295995812433148,[1.]
1496,1,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,2,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,3,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,4,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,5,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,6,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,7,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,8,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,9,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1496,10,17,60000,1.8,4,0.8424929443371747,0.7584682558637207,0.8597405370669281,[0.25113486 0.20956486 0.50382693 0.03547335]
1497,1,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,2,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,3,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,4,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,5,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,6,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,7,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,8,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,9,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1497,10,17,60000,1.8,8,0.724825106235548,0.2797930612898004,0.8392582597074689,"[0.06559409 0.21581668 0.0105279  0.36597931 0.23943969 0.06726677
 0.02343854 0.01193702]"
1498,1,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,2,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,3,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,4,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,5,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,6,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,7,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,8,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,9,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1498,10,17,60000,1.8,1,0.2323201193061681,0.2047330906760181,0.918818047355872,[1.]
1499,1,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,2,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,3,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,4,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,5,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,6,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,7,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,8,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,9,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1499,10,17,60000,1.8,1,0.880056258100893,0.4648783259561557,0.9425082787726144,[1.]
1500,1,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,2,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,3,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,4,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,5,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,6,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,7,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,8,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,9,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1500,10,17,60000,1.8,8,0.8104239576232342,0.4919937681144278,0.9009032169436636,"[0.00485326 0.27986509 0.01519302 0.05088771 0.09976647 0.44051196
 0.08570821 0.02321429]"
1501,1,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,2,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,3,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,4,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,5,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,6,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,7,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,8,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,9,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1501,10,18,10000,1.0,4,0.6794925624543664,0.4316778642570426,0.9353194902339348,[0.25377625 0.16591307 0.20582199 0.37448869]
1502,1,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,2,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,3,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,4,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,5,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,6,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,7,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,8,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,9,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1502,10,18,10000,1.0,4,0.1565619257588527,0.604666819132165,0.8709677794615174,[0.33476107 0.30204464 0.31590326 0.04729104]
1503,1,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,2,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,3,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,4,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,5,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,6,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,7,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,8,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,9,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1503,10,18,10000,1.0,4,0.6735000194578397,0.9067990467688892,0.9028353883584144,[0.46764763 0.13213381 0.20606773 0.19415083]
1504,1,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,2,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,3,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,4,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,5,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,6,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,7,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,8,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,9,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1504,10,18,10000,1.0,9,0.0665598836677512,0.5554107501619151,0.7824755866638828,"[0.04242563 0.047718   0.01911019 0.12073052 0.2130499  0.34714598
 0.02601673 0.06475714 0.1190459 ]"
1505,1,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,2,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,3,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,4,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,5,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,6,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,7,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,8,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,9,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1505,10,18,10000,1.0,4,0.9774453356435332,0.3724549316895387,0.8174095355503712,[0.10098303 0.04294486 0.0399763  0.81609581]
1506,1,18,10000,1.0,13,0.7754430774285832,0.6467167403951913,0.7719946282954939,"[0.02416889 0.10199935 0.04116523 0.02060993 0.26263915 0.25926234
 0.08096492 0.08593483 0.00510495 0.07845834 0.03177845 0.0029633
 0.00495032]"
