f,s,d,N,pi_s,K,theta,w_p,w_e,v
1660,2,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,3,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,4,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,5,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,6,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,7,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,8,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,9,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1660,10,18,60000,1.0,13,0.9056757211390496,0.4301856265449468,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1661,1,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,2,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,3,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,4,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,5,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,6,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,7,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,8,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,9,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1661,10,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1662,1,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,2,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,3,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,4,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,5,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,6,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,7,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,8,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,9,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1662,10,18,60000,1.2,4,0.7697973533476831,0.4761262065672998,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1663,1,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,2,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,3,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,4,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,5,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,6,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,7,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,8,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,9,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1663,10,18,60000,1.2,13,0.8505867583706841,0.1334277818331742,0.9499043837725968,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1664,1,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,2,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,3,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,4,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,5,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,6,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,7,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,8,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,9,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1664,10,18,60000,1.2,9,0.1498786845562811,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1665,1,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,2,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,3,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,4,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,5,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,6,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,7,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,8,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,9,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1665,10,18,60000,1.2,9,0.7533019388990256,0.93728347781348,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1666,1,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,2,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,3,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,4,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,5,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,6,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,7,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,8,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,9,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1666,10,18,60000,1.2,13,0.8380183057253198,0.1525302805115395,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1667,1,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,2,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,3,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,4,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,5,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,6,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,7,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,8,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,9,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1667,10,18,60000,1.2,4,0.3986219868333641,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1668,1,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,2,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,3,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,4,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,5,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,6,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,7,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,8,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,9,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1668,10,18,60000,1.2,13,0.1072313037890013,0.956922577975858,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1669,1,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,2,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,3,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,4,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,5,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,6,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,7,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,8,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,9,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1669,10,18,60000,1.2,9,0.9914411862070128,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1670,1,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,2,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,3,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,4,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,5,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,6,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,7,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,8,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,9,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1670,10,18,60000,1.2,1,0.3337985367206869,0.9472599364669796,0.9381634407207802,[1.]
1671,1,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,2,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,3,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,4,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,5,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,6,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,7,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,8,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,9,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1671,10,18,60000,1.4,1,0.6189046390377168,0.4960968020611385,0.8591941918144427,[1.]
1672,1,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,2,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,3,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,4,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,5,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,6,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,7,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,8,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,9,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1672,10,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1673,1,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,2,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,3,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,4,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,5,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,6,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,7,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,8,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,9,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1673,10,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1674,1,18,60000,1.4,13,0.9881772904933204,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
1674,2,18,60000,1.4,13,0.9881772904933204,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
1674,3,18,60000,1.4,13,0.9881772904933204,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
1674,4,18,60000,1.4,13,0.9881772904933204,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
1674,5,18,60000,1.4,13,0.9881772904933204,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
1674,6,18,60000,1.4,13,0.9881772904933204,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
1674,7,18,60000,1.4,13,0.9881772904933204,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
