f,d,N,pi_s,K,theta,w_p,w_e,v
1677,18,60000,1.4,13,0.2711275133559298,0.3864661988305537,0.9416228169049631,"[0.17622059 0.0314109  0.02632049 0.02994384 0.08229877 0.06523422
 0.04481716 0.0195832  0.19851642 0.10348555 0.08955956 0.03369287
 0.09891643]"
1678,18,60000,1.4,1,0.4698046690437352,0.02182647080590338,0.9414522802898382,[1.]
1679,18,60000,1.4,1,0.5016038612858331,0.09840753914850231,0.9190497662828908,[1.]
1680,18,60000,1.4,9,0.9027269432376773,0.7213973287286912,0.8823486943028583,"[0.06964113 0.33874138 0.00076093 0.18055739 0.03862678 0.03370864
 0.19644183 0.0521347  0.08938722]"
1681,18,60000,1.6,4,0.3686212178485502,0.9160396473201379,0.793612661656178,[0.40379427 0.01227414 0.52026867 0.06366292]
1682,18,60000,1.6,13,0.03586636438853252,0.6773412481533224,0.7987216619991536,"[0.05408032 0.11720478 0.14941314 0.1088512  0.11061485 0.02116231
 0.13832423 0.08914451 0.00448656 0.05390945 0.06774692 0.07844444
 0.00661729]"
1683,18,60000,1.6,1,0.7038228818148984,0.9023189377330377,0.8963846319252927,[1.]
1684,18,60000,1.6,13,0.5692185406971552,0.4231498218535055,0.9294508535221206,"[0.13559338 0.00512456 0.04584432 0.03519952 0.15193837 0.06751936
 0.00752324 0.04244198 0.02882397 0.05214836 0.16081156 0.03850828
 0.2285231 ]"
1685,18,60000,1.6,9,0.1166630385919224,0.8230024922747934,0.8209107774250869,"[0.53440475 0.02646875 0.07978949 0.03516464 0.04279101 0.01218374
 0.01122236 0.04711203 0.21086323]"
1686,18,60000,1.6,4,0.9386251733760437,0.198334217050985,0.7994827862177925,[0.12392715 0.05738521 0.52848944 0.29019819]
1687,18,60000,1.6,4,0.12479138767913411,0.38748246965852007,0.8982463204803142,[0.34172613 0.05442764 0.36286913 0.24097711]
1688,18,60000,1.6,9,0.9097855584123604,0.8250880678902297,0.7929532529617275,"[0.12713419 0.30878995 0.05716808 0.04580572 0.19772278 0.00124061
 0.05271771 0.1972372  0.01218375]"
1689,18,60000,1.6,13,0.8390035847646301,0.6682539119746977,0.7866513308107349,"[0.02659395 0.19954613 0.05913578 0.08846104 0.13402591 0.15219566
 0.02626853 0.00513292 0.13208492 0.00575831 0.07698277 0.09218412
 0.00162996]"
1690,18,60000,1.6,4,0.8488252777915468,0.026077069001350726,0.7800695909386307,[0.27115342 0.33795299 0.30458498 0.08630862]
1691,18,60000,1.8,4,0.28081839734836034,0.4493899360582935,0.8064139572900241,[0.38183785 0.28432687 0.15025822 0.18357706]
1692,18,60000,1.8,9,0.6869230921225717,0.22359757409322034,0.8355149753766986,"[0.02262924 0.08511381 0.19003679 0.01304411 0.25048301 0.10521906
 0.03487516 0.02364494 0.2749539 ]"
1693,18,60000,1.8,9,0.3274842396868438,0.8306976622988487,0.8456530704413213,"[0.26549955 0.07741383 0.0702124  0.13929134 0.00465695 0.07541492
 0.12898898 0.20164285 0.03687918]"
1694,18,60000,1.8,9,0.8414422152718779,0.7791825385933905,0.8401130694023582,"[0.0101885  0.23568657 0.09073356 0.07197425 0.12926383 0.05424564
 0.27061874 0.12274365 0.01454526]"
1695,18,60000,1.8,4,0.4274552409880764,0.5199881810394287,0.9186285249837238,[0.39359593 0.00099975 0.53638472 0.0690196 ]
1696,18,60000,1.8,1,0.9321013070672974,0.363892241139095,0.8869522527495981,[1.]
1697,18,60000,1.8,13,0.7310793845874466,0.7452061591283704,0.7501693617771771,"[0.29774413 0.03273013 0.15484973 0.02064663 0.00910723 0.0373244
 0.06601882 0.00903004 0.0966883  0.08432815 0.16040517 0.01109424
 0.02003302]"
1698,18,60000,1.8,1,0.7702481114441113,0.49686522067672556,0.9100597635869799,[1.]
1699,18,60000,1.8,1,0.4848520985818491,0.2335096251419676,0.8302585540742103,[1.]
1700,18,60000,1.8,9,0.5072699689977191,0.25831976587112176,0.8195592866112755,"[0.0763687  0.16164544 0.12697038 0.17437695 0.14834151 0.02767612
 0.22414754 0.00748062 0.05299274]"
1701,19,10000,1.0,1,0.4387479405241499,0.11354685328896635,0.9156357303883086,[1.]
1702,19,10000,1.0,9,0.47360671936387955,0.09937499855891628,0.765935809436723,"[0.22916446 0.01028481 0.1871733  0.01393269 0.02927381 0.27688479
 0.04514959 0.06204632 0.14609023]"
1703,19,10000,1.0,4,0.7303058180927041,0.8405187557236812,0.774622636472402,[0.39230397 0.41238488 0.1459265  0.04938465]
1704,19,10000,1.0,1,0.867976339733421,0.3770665605228532,0.8552839951767206,[1.]
1705,19,10000,1.0,4,0.9850850085593321,0.33889305395662633,0.8641843772642503,[0.72493009 0.01705075 0.18121411 0.07680505]
1706,19,10000,1.0,9,0.051626506292641317,0.29611870786604927,0.794641220406774,"[0.15035149 0.0062696  0.06388843 0.1461049  0.08598667 0.08947558
 0.28002285 0.11219067 0.06570982]"
1707,19,10000,1.0,9,0.6758291793947948,0.8095272138812599,0.8402018972522056,"[0.18494768 0.11766569 0.03977089 0.09354076 0.01663215 0.21904514
 0.04913633 0.0664403  0.21282107]"
1708,19,10000,1.0,1,0.15424170580456087,0.9618498656945523,0.7925726813644035,[1.]
1709,19,10000,1.0,1,0.2077953510961611,0.25082365140769153,0.8810983354651659,[1.]
1710,19,10000,1.0,4,0.1238062368565811,0.29892989830567407,0.7936611329546028,[0.72509803 0.00234648 0.07830638 0.1942491 ]
1711,19,10000,1.2,9,0.5458009029516273,0.0963817158474945,0.7576284330922749,"[0.1701324  0.0526974  0.18146281 0.31574755 0.00622772 0.03379127
 0.14508052 0.08970931 0.00515102]"
1712,19,10000,1.2,4,0.5813374564257812,0.10472596466457568,0.8881257333679653,[0.02782252 0.11309198 0.36018631 0.49889919]
1713,19,10000,1.2,14,0.6490682036088313,0.027226826170351916,0.9081703703750035,"[0.11906844 0.09784861 0.08485406 0.03256695 0.02101845 0.08642333
 0.11607173 0.02874924 0.05435748 0.08276606 0.08576026 0.05044414
 0.13042437 0.00964688]"
1714,19,10000,1.2,9,0.7106156326310754,0.7674549963935872,0.8177777675826199,"[0.1336503  0.07765911 0.03543427 0.19275145 0.00697368 0.17477879
 0.12582248 0.08364512 0.1692848 ]"
1715,19,10000,1.2,1,0.6244030299898464,0.028582798410710653,0.8663558101576526,[1.]
1716,19,10000,1.2,1,0.8983774062558914,0.6305742860574903,0.7966021916447772,[1.]
1717,19,10000,1.2,4,0.5300021221748629,0.05024213723940015,0.7923355543027712,[0.45571153 0.300681   0.03638826 0.2072192 ]
1718,19,10000,1.2,9,0.9948109657819412,0.9369151695467823,0.81875485093872,"[0.12301649 0.01797092 0.08144199 0.22151431 0.0139066  0.28381385
 0.15864235 0.09244774 0.00724575]"
1719,19,10000,1.2,1,0.3314724756953853,0.33039915616157345,0.8377510941852954,[1.]
1720,19,10000,1.2,1,0.4764561751492299,0.47526380263654916,0.8942564967684005,[1.]
1721,19,10000,1.4,4,0.6923400872407122,0.09786547677997354,0.9189423910231521,[0.3479601  0.09659383 0.04981734 0.50562873]
1722,19,10000,1.4,14,0.7082887200797376,0.4592472581987777,0.9338617313548463,"[0.01071991 0.04507937 0.08461525 0.00792364 0.00363656 0.17002714
 0.15628062 0.03332162 0.05604857 0.15823048 0.07965691 0.03397729
 0.09370303 0.0667796 ]"
1723,19,10000,1.4,9,0.23154248652577125,0.654518656158493,0.7647336246979072,"[0.23200627 0.01528089 0.09489325 0.13486045 0.09559288 0.05334078
 0.14085286 0.03441555 0.19875708]"
1724,19,10000,1.4,14,0.5782790300486789,0.9801646038812593,0.7843465783819075,"[0.01944883 0.04505866 0.01237247 0.01131139 0.26693794 0.0666371
 0.00855946 0.04822485 0.1646261  0.18093992 0.02700241 0.06733914
 0.04377812 0.0377636 ]"
1725,19,10000,1.4,1,0.887678290679065,0.47321182024257347,0.7983138112524575,[1.]
1726,19,10000,1.4,4,0.051106923374621305,0.33475407168801613,0.9494146624872544,[0.25321235 0.07963731 0.48142079 0.18572956]
1727,19,10000,1.4,14,0.9841709730365003,0.043060969411846506,0.8644983280227739,"[0.01326651 0.04734099 0.29064032 0.02217298 0.05735481 0.18723755
 0.04813861 0.00868458 0.0334558  0.15261875 0.01135688 0.04071155
 0.00258763 0.08443304]"
1728,19,10000,1.4,1,0.6783394553211284,0.08117644057104137,0.7813763194633531,[1.]
1729,19,10000,1.4,1,0.3512184844856905,0.30483243043414243,0.7950710955738329,[1.]
1730,19,10000,1.4,9,0.6621534637211748,0.12198084343086178,0.7879537052203014,"[0.27797115 0.07833603 0.00227415 0.02900542 0.05689645 0.0349453
 0.26373914 0.17967737 0.077155  ]"
1731,19,10000,1.6,9,0.5261472647904583,0.04811487944033087,0.8335910372576961,"[0.2023926  0.19526588 0.00758324 0.21257561 0.04195688 0.20381543
 0.00572137 0.12918097 0.00150802]"
1732,19,10000,1.6,4,0.13177668018993505,0.3906113961374068,0.8624727343456107,[0.12818338 0.25866602 0.44726053 0.16589007]
1733,19,10000,1.6,1,0.5212134473468018,0.4012124973457686,0.8829704060997199,[1.]
1734,19,10000,1.6,9,0.448123996784606,0.7844745410539066,0.7963485852542073,"[0.01861292 0.14868625 0.05176146 0.0801777  0.11381273 0.30982754
 0.02806628 0.19992476 0.04913037]"
1735,19,10000,1.6,4,0.9903820910089605,0.15177255254295452,0.8260286566821808,[0.46479742 0.06860328 0.06837017 0.39822913]
1736,19,10000,1.6,9,0.14479817569165354,0.3535591605144154,0.9395270405796503,"[0.0779332  0.01127073 0.14631265 0.03491998 0.26105544 0.05036443
 0.15378005 0.04449472 0.21986879]"
1737,19,10000,1.6,4,0.596729199925771,0.2828064159183473,0.8470093591250771,[0.4255083  0.2750194  0.07114274 0.22832956]
1738,19,10000,1.6,4,0.8898476913159261,0.7053379021156758,0.8888865268525057,[0.29934888 0.11195072 0.47856738 0.11013302]
1739,19,10000,1.6,14,0.8595636973946519,0.8132980721596307,0.9277688014109555,"[0.05998096 0.05931563 0.07573712 0.02659153 0.13449699 0.03942842
 0.00385294 0.01125444 0.04730895 0.11045805 0.19787532 0.00048604
 0.20952807 0.02368554]"
1740,19,10000,1.6,4,0.48386971571937054,0.3985959314600265,0.7726990460177395,[0.55375811 0.40408362 0.03154535 0.01061293]
1741,19,10000,1.8,1,0.2828474380906718,0.5720562284229905,0.7719729078294056,[1.]
1742,19,10000,1.8,9,0.8051244944530676,0.8704056245318744,0.8173955083223887,"[0.1546797  0.03074504 0.16287889 0.1056871  0.05871579 0.00441952
 0.03452493 0.30705751 0.14129151]"
1743,19,10000,1.8,14,0.6251113960318231,0.2778674622742595,0.8698281427765057,"[0.01718233 0.03556592 0.03090913 0.04802771 0.04131034 0.00541375
 0.10096544 0.05766559 0.29374004 0.00862427 0.30680326 0.00073298
 0.03593376 0.01712549]"
1744,19,10000,1.8,14,0.7811344643572445,0.9669810053680187,0.8824995273467426,"[0.02603189 0.13187162 0.19329328 0.05903859 0.14924064 0.02602396
 0.02978907 0.00422448 0.00656415 0.13267569 0.02081788 0.03863252
 0.10137547 0.08042075]"
1745,19,10000,1.8,4,0.2982428740708444,0.15899789284536484,0.7663123899269303,[0.04280011 0.39552164 0.33383687 0.22784137]
1746,19,10000,1.8,4,0.547650808581984,0.6695421358393486,0.9284335643667815,[0.63081254 0.2422765  0.00938239 0.11752858]
1747,19,10000,1.8,14,0.03855844574508338,0.21155277780738357,0.8742574460776636,"[0.07882926 0.17550814 0.08915634 0.08011741 0.06002965 0.04117689
 0.02328616 0.07425158 0.08577066 0.18759029 0.02571817 0.0574827
 0.02002916 0.00105359]"
1748,19,10000,1.8,9,0.9448401176513771,0.9253325114670478,0.7714158981867983,"[0.02782159 0.10519793 0.11371204 0.24048473 0.09031273 0.27463869
 0.09479884 0.04183649 0.01119696]"
1749,19,10000,1.8,4,0.45293528265800564,0.49148894704649554,0.8656286060768207,[0.3444125  0.16074967 0.30613033 0.18870751]
1750,19,10000,1.8,14,0.8464794539139308,0.34830613261035676,0.8624308506438924,"[0.04682617 0.04312465 0.0025744  0.18146544 0.02765493 0.03443866
 0.05929638 0.12488115 0.04355601 0.14276877 0.07908264 0.08413488
 0.00900806 0.12118787]"
1751,19,20000,1.0,14,0.7916284186388788,0.024479953717302834,0.8698251573336049,"[0.07105359 0.04745463 0.00868311 0.0234866  0.21467209 0.01678329
 0.22949934 0.00369032 0.00507557 0.04330227 0.0890564  0.09091004
 0.03115463 0.12517811]"
1752,19,20000,1.0,1,0.9721140363494547,0.605693543253602,0.8703726073074196,[1.]
1753,19,20000,1.0,9,0.9475510115666284,0.5143319770128336,0.8917184560235516,"[0.0688637  0.03267287 0.17711761 0.13294457 0.0603626  0.45455765
 0.02097474 0.04554188 0.00696438]"
1754,19,20000,1.0,1,0.4011869314961939,0.7908173982588489,0.9049037669477158,[1.]
1755,19,20000,1.0,1,0.7773902003650187,0.6584192463377354,0.9231930212653452,[1.]
1756,19,20000,1.0,9,0.08770293782903027,0.928483749459212,0.8025204596712118,"[0.04527459 0.05043425 0.158853   0.15846883 0.16415479 0.27195191
 0.00126838 0.01421299 0.13538125]"
1757,19,20000,1.0,14,0.43170780762601746,0.8699652398967255,0.9341852448658421,"[0.07456685 0.16355345 0.05424763 0.00144211 0.08513508 0.05567082
 0.08997081 0.04844179 0.04835309 0.06403224 0.00766312 0.20151692
 0.07182858 0.0335775 ]"
1758,19,20000,1.0,4,0.27258709426440575,0.29859086959199665,0.8340698306714852,[0.78004051 0.06765466 0.07430347 0.07800136]
1759,19,20000,1.0,4,0.06327764856455442,0.49435876373856696,0.7564931659319937,[0.17870361 0.32984066 0.10854152 0.38291421]
1760,19,20000,1.0,14,0.011555730441969891,0.23004062508996279,0.7525030808852257,"[0.09839559 0.10846791 0.17732148 0.10824226 0.10884297 0.04910566
 0.01668556 0.07245307 0.03942614 0.00271718 0.05051152 0.03162813
 0.08622488 0.04997765]"
1761,19,20000,1.2,1,0.6457075799234511,0.6985224685680429,0.9361213208047922,[1.]
1762,19,20000,1.2,9,0.48123625732972974,0.6920278758151505,0.9028769875317968,"[0.04442341 0.02491725 0.11608322 0.27894541 0.09654453 0.16082432
 0.20832334 0.06669091 0.00324761]"
1763,19,20000,1.2,4,0.8131718101904399,0.812395991914869,0.7546103784434383,[0.03873816 0.45594927 0.50174722 0.00356536]
1764,19,20000,1.2,14,0.0007245976525735998,0.5208913051363556,0.8318280344332509,"[0.07333951 0.06348308 0.00603957 0.20643657 0.01985323 0.06718862
 0.0196944  0.03884774 0.01564393 0.01155166 0.00685967 0.02633898
 0.0927608  0.35196224]"
1765,19,20000,1.2,9,0.03771651771519169,0.4279942373931016,0.8084642832336155,"[0.08014929 0.12498689 0.19548861 0.02223718 0.00231601 0.16666487
 0.21663536 0.13254816 0.05897365]"
1766,19,20000,1.2,14,0.6949444578614778,0.7498923285848995,0.7522667627234234,"[0.00473893 0.10441575 0.23594179 0.01964115 0.02195008 0.01717593
 0.07472276 0.08515005 0.02887019 0.04678203 0.14322595 0.05008926
 0.02460558 0.14269054]"
1767,19,20000,1.2,9,0.04510400082791588,0.93905504488572,0.7815660731473419,"[0.31719734 0.12984152 0.00757541 0.00670851 0.06324502 0.02236601
 0.18611485 0.24226906 0.02468228]"
1768,19,20000,1.2,1,0.34263012353469247,0.5234174247951974,0.7684622622153788,[1.]
1769,19,20000,1.2,14,0.8844754365210473,0.913136276459008,0.8742771216029843,"[0.2445586  0.03854026 0.13509143 0.09154524 0.02398287 0.09262215
 0.02379827 0.01552126 0.04478828 0.01791847 0.0206288  0.04834911
 0.18540749 0.01724775]"
1770,19,20000,1.2,14,0.012547028482970068,0.4373043813473878,0.9220522893069215,"[0.13734747 0.11250567 0.0505261  0.01371542 0.07392874 0.03829947
 0.03425849 0.02527441 0.0058356  0.02032165 0.01824375 0.07172281
 0.12042862 0.2775918 ]"
1771,19,20000,1.4,4,0.6486836394520846,0.4492685076356124,0.7787886548555799,[0.06705656 0.46493848 0.27328115 0.19472381]
1772,19,20000,1.4,4,0.4932633931515411,0.40812830117877263,0.8262856302414532,[0.10971677 0.26990643 0.14133712 0.47903968]
1773,19,20000,1.4,9,0.42394089214046227,0.3118378568164791,0.755437708023704,"[0.20315714 0.23109326 0.13290426 0.12999764 0.0084296  0.0142921
 0.05662437 0.07574846 0.14775317]"
1774,19,20000,1.4,9,0.2985494766718234,0.4354400023400726,0.7596105051199826,"[0.26567856 0.02333379 0.0376711  0.29486439 0.10100072 0.0781206
 0.02538273 0.08108019 0.09286791]"
1775,19,20000,1.4,1,0.28001962922853274,0.06659224226403937,0.867522731355102,[1.]
1776,19,20000,1.4,14,0.38658384937426116,0.8087059023561699,0.8706573266646808,"[0.06326279 0.04676858 0.08639022 0.03258249 0.14181432 0.03066698
 0.00227275 0.05268915 0.07363754 0.07874551 0.11802785 0.09867382
 0.12997066 0.04449733]"
1777,19,20000,1.4,9,0.20493247357810007,0.9579039338521532,0.9265754482753512,"[0.02491468 0.07836027 0.03370665 0.16356568 0.35209636 0.09941793
 0.13340024 0.0586638  0.05587439]"
1778,19,20000,1.4,9,0.15893626629786195,0.9150396230642381,0.9485940349851516,"[0.16463976 0.14895826 0.00987514 0.05272347 0.03442287 0.01259197
 0.15534042 0.39248451 0.0289636 ]"
1779,19,20000,1.4,4,0.24874203998821365,0.12782911110160416,0.9318703632228924,[0.31266703 0.02442304 0.41819943 0.2447105 ]
1780,19,20000,1.4,14,0.027009017243348254,0.7452250338426295,0.8288161500791806,"[0.04729582 0.26355972 0.13012586 0.02822293 0.01371551 0.0442721
 0.06124619 0.01756198 0.16142184 0.06028249 0.04291252 0.04825247
 0.03300507 0.04812549]"
1781,19,20000,1.6,14,0.05572741896656763,0.7209381538407151,0.8982109252605596,"[0.05272595 0.08322388 0.00165809 0.14176736 0.09254189 0.01758685
 0.05012814 0.0111462  0.23531341 0.24894995 0.02309068 0.01168335
 0.01196514 0.01821912]"
1782,19,20000,1.6,1,0.5594603166784916,0.056578301642404946,0.8632654868659628,[1.]
1783,19,20000,1.6,1,0.0733875373078301,0.7918009630675957,0.9135787805004862,[1.]
1784,19,20000,1.6,4,0.34645701476131796,0.5234377680871858,0.877807719814857,[0.03777237 0.09519067 0.18394083 0.68309612]
1785,19,20000,1.6,4,0.05072332752548814,0.30208971208318536,0.8614727906975668,[0.75615538 0.05541872 0.09531933 0.09310657]
1786,19,20000,1.6,14,0.17548953306369808,0.28565907212870484,0.8930895660901059,"[0.03534903 0.09861107 0.02214163 0.04565197 0.0746182  0.0889666
 0.01906811 0.03862776 0.02926844 0.21020414 0.11846597 0.1270879
 0.00362565 0.08831354]"
1787,19,20000,1.6,1,0.2543640805071413,0.11981902634112178,0.8091194447251459,[1.]
1788,19,20000,1.6,1,0.6932080412583634,0.8946055684931256,0.9075396094147026,[1.]
1789,19,20000,1.6,4,0.8869176082996805,0.11385963268709776,0.878543485114061,[0.05510106 0.42287019 0.45985658 0.06217216]
1790,19,20000,1.6,4,0.573695279930026,0.5710400819750193,0.878688240323532,[0.44430354 0.34623187 0.14732845 0.06213613]
1791,19,20000,1.8,1,0.9744092087967451,0.419909194631431,0.9064093616673637,[1.]
1792,19,20000,1.8,1,0.8645677249082775,0.14090630033928678,0.8034839894174313,[1.]
1793,19,20000,1.8,14,0.6597823386514284,0.852823898704309,0.8903553421330347,"[0.01972817 0.3392294  0.00062516 0.17204604 0.01997472 0.01286893
 0.00555582 0.06448464 0.10922187 0.04563097 0.0065732  0.04519189
 0.0848112  0.074058  ]"
1794,19,20000,1.8,9,0.9284903711687873,0.2268062522691665,0.9167787986137124,"[0.10876233 0.01153198 0.2659699  0.1549563  0.15743836 0.17808558
 0.06827752 0.02036735 0.03461069]"
1795,19,20000,1.8,14,0.12039142879644116,0.7580934238739743,0.9171983254989033,"[0.0843131  0.03313085 0.20229626 0.07157945 0.0040727  0.02544203
 0.08013882 0.06508071 0.14077809 0.01809242 0.04118688 0.0574501
 0.05620784 0.12023074]"
1796,19,20000,1.8,1,0.9052604249619457,0.6105336750032402,0.8884894379171738,[1.]
1797,19,20000,1.8,1,0.6762415379537191,0.5496611798997831,0.86392117712469,[1.]
1798,19,20000,1.8,4,0.4873979927122907,0.6520400686793791,0.8710779321633969,[0.03716526 0.54383051 0.25275506 0.16624917]
1799,19,20000,1.8,4,0.42052128132691413,0.07978636995668617,0.913518552400896,[0.43929609 0.16201688 0.03016463 0.3685224 ]
1800,19,20000,1.8,9,0.004078867308530576,0.7070720138870045,0.9204015718783112,"[0.08112176 0.00387002 0.0326213  0.02727165 0.05535372 0.04773141
 0.26178244 0.10589879 0.38434892]"
1801,19,40000,1.0,9,0.30669059571069257,0.7161646004242527,0.7871569533788894,"[0.26052745 0.39112002 0.00984221 0.06583114 0.01089094 0.1051612
 0.04096999 0.08818675 0.02747031]"
1802,19,40000,1.0,4,0.5538242019025877,0.04375510361723427,0.9053464950951087,[0.10446199 0.01117153 0.67547688 0.2088896 ]
1803,19,40000,1.0,4,0.5558696864970851,0.7276710704080072,0.932901537290312,[0.13440754 0.04770735 0.07508745 0.74279766]
1804,19,40000,1.0,14,0.09969614738482624,0.3411241411470863,0.8194013036301737,"[0.05531697 0.04809661 0.04936108 0.13112252 0.09313336 0.12527243
 0.15541088 0.09310355 0.04366045 0.03905206 0.10798415 0.00506815
 0.04115436 0.01226344]"
1805,19,40000,1.0,4,0.5941126664386065,0.17388952986084014,0.8219653152209002,[0.18095839 0.20225822 0.51119364 0.10558975]
1806,19,40000,1.0,9,0.6634146462363735,0.13255921929752304,0.8983749723480079,"[0.0117484  0.07095046 0.33599832 0.13778488 0.05249547 0.03846089
 0.18446511 0.09620241 0.07189407]"
1807,19,40000,1.0,14,0.4776522782401147,0.4890791250860133,0.9062841591828609,"[0.09797956 0.16135041 0.02367135 0.04172849 0.02885086 0.09172452
 0.02529895 0.16030515 0.00654905 0.00565199 0.065415   0.10510648
 0.16473564 0.02163255]"
1808,19,40000,1.0,4,0.25096342949400563,0.08698344997908401,0.9497343380957437,[0.29353511 0.19469901 0.49259656 0.01916932]
1809,19,40000,1.0,14,0.2042074948537813,0.781961846787429,0.8134028477760264,"[0.11692349 0.04165994 0.0958005  0.00716239 0.05649086 0.16480947
 0.1155833  0.07652138 0.09016264 0.02909291 0.13060075 0.00220769
 0.05915477 0.01382991]"
1810,19,40000,1.0,4,0.7940978222198793,0.644141129810557,0.8102243101892983,[0.28468638 0.09295784 0.56683337 0.0555224 ]
1811,19,40000,1.2,14,0.5145059098649515,0.022342549131315254,0.828511816360687,"[0.05600669 0.04662301 0.0732804  0.17604194 0.10046317 0.09289962
 0.0035636  0.0653939  0.07678403 0.01219709 0.14359834 0.04207892
 0.10617    0.00489927]"
1812,19,40000,1.2,4,0.9346399951681419,0.3002418124988814,0.7679388825151025,[0.40916817 0.13024185 0.07380613 0.38678384]
1813,19,40000,1.2,4,0.18045782749954042,0.7260421724465401,0.8506179328822948,[0.27613608 0.44271155 0.15449263 0.12665975]
1814,19,40000,1.2,9,0.08504960187925237,0.15307328485576752,0.8403113949077893,"[1.27048091e-01 9.72199885e-02 2.25431513e-02 1.20267944e-01
 2.45713689e-01 1.73267544e-02 2.44473086e-01 9.47129041e-06
 1.25397825e-01]"
1815,19,40000,1.2,9,0.3458272919824009,0.4717343958674994,0.8314236666834235,"[0.00150093 0.25902804 0.13096585 0.03115644 0.20051353 0.12741216
 0.05257616 0.03490833 0.16193856]"
1816,19,40000,1.2,1,0.2997899652144579,0.35495017833169784,0.8840758301456837,[1.]
1817,19,40000,1.2,14,0.28353321995833036,0.7568528369742867,0.8239257737227392,"[0.01679669 0.00373273 0.14665131 0.01501577 0.20968128 0.08351973
 0.0288375  0.15742029 0.08246464 0.05078542 0.03326753 0.08025594
 0.07207059 0.01950059]"
1818,19,40000,1.2,14,0.9081702966467633,0.24772473650296328,0.9152221781057185,"[0.16540969 0.14939322 0.02219576 0.05797059 0.08451757 0.05640479
 0.05459053 0.14723341 0.14399747 0.00046331 0.00652643 0.06517948
 0.00414295 0.04197479]"
1819,19,40000,1.2,14,0.2674704121580791,0.6168839304784827,0.776520636048087,"[0.14895645 0.00114308 0.02365686 0.03460113 0.00773391 0.09918986
 0.02459127 0.04964504 0.17598643 0.06461744 0.21850899 0.03663282
 0.0768161  0.0379206 ]"
1820,19,40000,1.2,1,0.3695503482979182,0.1215663417751128,0.8570677952657101,[1.]
1821,19,40000,1.4,1,0.024215579710635704,0.10798741639584447,0.8243365855232648,[1.]
1822,19,40000,1.4,9,0.49006171667745,0.34132407314714297,0.900603556358732,"[0.04176792 0.05406585 0.02292745 0.0071491  0.1847281  0.02988317
 0.03095978 0.23637014 0.3921485 ]"
1823,19,40000,1.4,9,0.9898444189963227,0.9837310221242196,0.8303873604717019,"[0.09424401 0.01070336 0.0676663  0.04465293 0.01246369 0.16430937
 0.31046298 0.18786846 0.10762889]"
1824,19,40000,1.4,1,0.6158709808344672,0.6084612242425184,0.8285600616782164,[1.]
1825,19,40000,1.4,4,0.654284691883837,0.8476102509347154,0.924216201397761,[0.04466168 0.02108599 0.29765536 0.63659698]
1826,19,40000,1.4,1,0.3104031517474187,0.22188148067411848,0.8223601298091859,[1.]
1827,19,40000,1.4,4,0.49013916661008394,0.5176621367798485,0.9214554412742496,[0.21791686 0.02593618 0.61149918 0.14464779]
1828,19,40000,1.4,1,0.4361586391779819,0.44048912165659365,0.7778302049751136,[1.]
1829,19,40000,1.4,1,0.8211819473146125,0.1478500654424529,0.7513918097956512,[1.]
1830,19,40000,1.4,1,0.11634502305370531,0.5216721547302198,0.812383811582136,[1.]
1831,19,40000,1.6,1,0.004206734322012018,0.44852862783702285,0.8462719392779812,[1.]
1832,19,40000,1.6,4,0.8566885329564712,0.4392674494770389,0.7908080722885108,[0.18414645 0.37767964 0.40102342 0.03715048]
1833,19,40000,1.6,9,0.8545342459983128,0.3257194668911533,0.8875361105836997,"[0.12240983 0.09657084 0.04936087 0.11129313 0.1758285  0.12422033
 0.0562782  0.18624928 0.07778903]"
1834,19,40000,1.6,4,0.6642362449047616,0.587665729087268,0.8848711540074881,[0.36964    0.19071687 0.08502197 0.35462116]
1835,19,40000,1.6,14,0.2539120263649822,0.6542348986873606,0.8147925536549792,"[0.0135119  0.07426227 0.11052477 0.10485344 0.02181276 0.03648858
 0.18712617 0.05002172 0.00533373 0.17475788 0.0057051  0.13190849
 0.07039713 0.01329607]"
1836,19,40000,1.6,1,0.37718755732117926,0.7367975467050486,0.8602198975570242,[1.]
1837,19,40000,1.6,14,0.5495580435098874,0.2691941217600576,0.7691931917020914,"[0.00726204 0.16239018 0.02539935 0.06355914 0.17113845 0.01666939
 0.10099874 0.02181863 0.02705342 0.20765632 0.06063812 0.00475517
 0.12161248 0.00904858]"
1838,19,40000,1.6,9,0.9961259586683625,0.0689582788439394,0.8795194036188849,"[0.24484529 0.10825913 0.07998273 0.03499968 0.00981137 0.0074855
 0.24813211 0.15406341 0.11242078]"
1839,19,40000,1.6,1,0.2913879156945456,0.7580093109662348,0.8917659769166895,[1.]
1840,19,40000,1.6,9,0.6303431272739055,0.2462115021068935,0.9039856158970714,"[0.12722322 0.17490149 0.20894694 0.11336242 0.04697021 0.07716352
 0.10279842 0.06691015 0.08172364]"
1841,19,40000,1.8,4,0.8797461959250418,0.976951205561123,0.7593216347041833,[0.0926501  0.09564767 0.70498567 0.10671655]
1842,19,40000,1.8,14,0.7062106054609433,0.628948529981564,0.910523599975473,"[0.03863777 0.06507092 0.05170139 0.06048873 0.16760516 0.08318091
 0.13920251 0.11625168 0.0597669  0.07160411 0.02812614 0.00535235
 0.10898586 0.00402556]"
