f,d,N,pi_s,K,theta,w_p,w_e,v 
1613,18,40000,1.2,9,0.6233252952722019,0.6737813707937076,0.7973682913602287,"[0.09753903 0.17236655 0.17275951 0.01006664 0.19031837 0.02218203
 0.03122529 0.14398443 0.15955816]"
1614,18,40000,1.2,13,0.32266372337135074,0.11054959719655282,0.8185433104049273,"[0.02035517 0.07558206 0.00206431 0.0407046  0.09978424 0.14355846
 0.09305789 0.06661936 0.02956285 0.04334121 0.09257318 0.00409725
 0.2886994 ]"
1615,18,40000,1.2,1,0.4013362618327274,0.08185844273795308,0.8869586046143572,[1.]
1616,18,40000,1.2,13,0.6979052800892712,0.7203774311104466,0.9325141256284879,"[7.27634891e-03 4.75617748e-02 2.08388169e-01 2.01461043e-05
 1.89984180e-01 7.31893369e-02 1.10546501e-01 2.09365517e-02
 4.19416757e-02 2.56137994e-01 1.25155213e-02 1.46023841e-03
 3.00415616e-02]"
1617,18,40000,1.2,1,0.97655337454508,0.23861295949295191,0.8463045352625537,[1.]
1618,18,40000,1.2,1,0.4066742165908307,0.03147498619884032,0.9196953825350725,[1.]
1619,18,40000,1.2,4,0.5305979226929934,0.5266064551793945,0.8548228005120168,[0.29912085 0.20438289 0.17132555 0.3251707 ]
1620,18,40000,1.2,4,0.958271530172644,0.13110016370468833,0.8654080658209451,[0.19536536 0.18463493 0.09976485 0.52023486]
1621,18,40000,1.4,13,0.3473553874856381,0.2072096965641104,0.7912672137350201,"[0.04485205 0.01521359 0.06529639 0.01740148 0.1699927  0.05139615
 0.0198729  0.13431191 0.06217084 0.10346191 0.22933137 0.02075734
 0.06594136]"
1622,18,40000,1.4,9,0.3462848168534012,0.25459879652472023,0.8222148859873257,"[0.20450726 0.27706629 0.03319175 0.1489787  0.00447191 0.03627296
 0.2003239  0.00855345 0.08663379]"
1623,18,40000,1.4,13,0.28646485686589807,0.3456706103972345,0.8766377231970299,"[0.10479303 0.05906065 0.04707449 0.09382629 0.03553708 0.00702244
 0.06306878 0.00146229 0.00454996 0.16451727 0.0693316  0.04631679
 0.30343934]"
1624,18,40000,1.4,9,0.14249236564861356,0.7941043755827674,0.7646742789933714,"[0.03344618 0.00090008 0.26126328 0.04471256 0.01443319 0.06576858
 0.08570542 0.15557698 0.33819373]"
1625,18,40000,1.4,9,0.7493952164089129,0.2638733703797058,0.8613834961843541,"[0.17563347 0.16511507 0.0701476  0.15715028 0.04606901 0.14741202
 0.03384216 0.12339639 0.08123401]"
1626,18,40000,1.4,13,0.6496506604172528,0.7944017504636074,0.780725443928616,"[0.09731652 0.00940762 0.12346828 0.02880008 0.16330668 0.04033833
 0.01428561 0.04090666 0.11339955 0.00295808 0.14331405 0.14823872
 0.07425983]"
1627,18,40000,1.4,9,0.8969548030808154,0.3745119059464536,0.7818656901007466,"[0.07678126 0.13271626 0.18118664 0.170441   0.02872476 0.02116999
 0.14500099 0.2248728  0.0191063 ]"
1628,18,40000,1.4,1,0.023453773079908036,0.9613199569407779,0.9235916335296565,[1.]
1629,18,40000,1.4,13,0.9500085221381346,0.4825801626415492,0.8455453621021155,"[0.09179593 0.10053358 0.02756858 0.21797051 0.01247364 0.03442224
 0.01399651 0.03657399 0.18534672 0.04637404 0.02518593 0.12536177
 0.08239656]"
1630,18,40000,1.4,9,0.6156689276058567,0.013595799816841945,0.7835963919560881,"[2.90241354e-01 7.93860241e-02 3.54768743e-02 1.85613884e-01
 2.33580735e-04 1.97723914e-02 1.26835732e-01 1.88470710e-01
 7.39694495e-02]"
1631,18,40000,1.6,9,0.9867857595867007,0.9631937098820219,0.79474728169784,"[0.00175464 0.00678308 0.00262959 0.00160486 0.03441585 0.02619008
 0.22030954 0.31958828 0.38672407]"
1632,18,40000,1.6,4,0.326466218421399,0.7856502142570128,0.8470347216665068,[0.25694557 0.00142292 0.73464303 0.00698848]
1633,18,40000,1.6,9,0.7612891811673853,0.953597743857546,0.856082650237024,"[0.05216641 0.46690941 0.14766172 0.05574881 0.07670565 0.05219159
 0.053905   0.06495073 0.02976069]"
1634,18,40000,1.6,1,0.2941260533778143,0.9723290316025472,0.7736486101193548,[1.]
1635,18,40000,1.6,4,0.0435341519044653,0.5295928000403349,0.9434753395096522,[0.0006484  0.61163057 0.24488947 0.14283156]
1636,18,40000,1.6,4,0.685982041212206,0.44911913513691887,0.7729378602586596,[0.0067275  0.54637128 0.10394748 0.34295374]
1637,18,40000,1.6,4,0.2716601279399544,0.9395259139353884,0.7732322752173606,[0.19166942 0.29505929 0.33181167 0.18145963]
1638,18,40000,1.6,9,0.26126349313700503,0.469380840437088,0.9063081393152442,"[0.00066652 0.06261431 0.06480551 0.13587354 0.08673846 0.19994286
 0.36626508 0.01537269 0.06772104]"
1639,18,40000,1.6,9,0.09591275989419534,0.5511880681908347,0.9256444590500403,"[0.15712787 0.04582123 0.20246241 0.00440123 0.0361341  0.31149298
 0.06790581 0.15142326 0.02323111]"
1640,18,40000,1.6,13,0.8974800133689115,0.15674448002971936,0.8054224150270586,"[0.0662334  0.02659984 0.05308689 0.05304583 0.13974332 0.04320105
 0.1936421  0.0278483  0.03994897 0.01511239 0.0309365  0.27644235
 0.03415905]"
1641,18,40000,1.8,1,0.9913436874709853,0.6899229051506721,0.7860597749298633,[1.]
1642,18,40000,1.8,13,0.8311749299614521,0.20871669316209415,0.8625757658725433,"[0.02207984 0.21046266 0.08915714 0.00619392 0.05347792 0.04816481
 0.07434561 0.04646319 0.25464098 0.02985157 0.10230348 0.00725519
 0.05560369]"
1643,18,40000,1.8,1,0.45715125401727164,0.35592702306107493,0.8569780355486318,[1.]
1644,18,40000,1.8,1,0.3111012758506132,0.5841071649283079,0.7925819284248835,[1.]
1645,18,40000,1.8,1,0.19086171682064312,0.06156274325339929,0.846999311716195,[1.]
1646,18,40000,1.8,4,0.22030666029114232,0.6936774817633108,0.8119171580593503,[0.29034893 0.13315903 0.18937043 0.38712161]
1647,18,40000,1.8,4,0.44415139321441344,0.11305625581479242,0.87794815570078,[0.05913494 0.14016527 0.23091621 0.56978358]
1648,18,40000,1.8,9,0.13744323654378054,0.452216467478617,0.7763073679170656,"[0.09938945 0.36631091 0.00904019 0.06098176 0.17661634 0.17472467
 0.00511931 0.06764124 0.04017613]"
1649,18,40000,1.8,1,0.300824235072536,0.7820560020819367,0.8662858307383411,[1.]
1650,18,40000,1.8,9,0.1309099452870618,0.7341101666521864,0.9494671696103809,"[0.05716491 0.06287456 0.1286742  0.04021564 0.02864469 0.14881281
 0.37953507 0.13486894 0.01920919]"
1651,18,60000,1.0,13,0.3555283297629991,0.4666717558153292,0.8970293617793041,"[0.01686612 0.06763726 0.03913205 0.08802308 0.16021248 0.16501045
 0.01156902 0.10860056 0.05113263 0.00732619 0.04088787 0.15578975
 0.08781253]"
1652,18,60000,1.0,13,0.9939088732051728,0.37668737330105356,0.8082649643376006,"[0.03139003 0.00720522 0.10883304 0.02180325 0.04997416 0.04310157
 0.14637471 0.2221628  0.088104   0.01865313 0.03159025 0.19805385
 0.032754  ]"
1653,18,60000,1.0,9,0.21162624091038917,0.32729089249841387,0.8465774057689459,"[0.28067996 0.15394904 0.03115853 0.17365695 0.01297392 0.09651502
 0.13494983 0.10185792 0.01425882]"
1654,18,60000,1.0,9,0.03908626275451976,0.7412571297851228,0.8932745363954586,"[0.06159506 0.1464217  0.06238862 0.04383904 0.32734076 0.00045233
 0.05129509 0.19090098 0.11576642]"
1655,18,60000,1.0,13,0.03270230826050213,0.48304838997669436,0.800384058496291,"[0.00901889 0.13917614 0.00802514 0.09005175 0.22830808 0.02331314
 0.13731181 0.00454143 0.0591159  0.05812288 0.14762886 0.0359243
 0.05946168]"
1656,18,60000,1.0,13,0.6860216853920231,0.5788650471051483,0.946768732126994,"[0.08187301 0.01500002 0.01873439 0.08469914 0.23506752 0.06471958
 0.07542932 0.10431993 0.03343431 0.01361305 0.15858417 0.00475681
 0.10976874]"
1657,18,60000,1.0,13,0.7270824077118674,0.7373573545969139,0.8176833831704946,"[0.0806833  0.02121059 0.00491181 0.16364468 0.09122852 0.06014135
 0.02566614 0.03739032 0.05851162 0.0434142  0.20383214 0.03046887
 0.17889645]"
1658,18,60000,1.0,4,0.036746021832544606,0.8224948795552692,0.8102770946083828,[0.03265696 0.35716036 0.17542757 0.43475511]
1659,18,60000,1.0,4,0.4398715750141524,0.5669846061016808,0.8972984009058429,[0.08875954 0.07285238 0.59124947 0.2471386 ]
1660,18,60000,1.0,13,0.9056757211390496,0.43018562654494685,0.928707734214318,"[0.02213504 0.04674031 0.03272538 0.08444834 0.29428175 0.07877677
 0.0550394  0.11436808 0.01920586 0.06207505 0.02896299 0.10301701
 0.05822402]"
1661,18,60000,1.2,1,0.820095957433539,0.8875002767116529,0.8151603889060903,[1.]
1662,18,60000,1.2,4,0.7697973533476831,0.47612620656729987,0.8332639569951086,[0.02582772 0.54424076 0.38914223 0.04078929]
1663,18,60000,1.2,13,0.8505867583706841,0.13342778183317425,0.9499043837725969,"[0.04877101 0.23048272 0.07519457 0.02422267 0.13566942 0.01902415
 0.03530252 0.0683139  0.08702579 0.03338526 0.1261553  0.08900716
 0.02744553]"
1664,18,60000,1.2,9,0.14987868455628117,0.6284035593509855,0.7652438309643361,"[0.14410253 0.04150777 0.18749961 0.04872937 0.1741183  0.11016979
 0.05279425 0.20123616 0.03984222]"
1665,18,60000,1.2,9,0.7533019388990256,0.9372834778134801,0.925577387391693,"[0.03335066 0.13043329 0.01137223 0.35710701 0.07263917 0.05877204
 0.12927903 0.19843412 0.00861244]"
1666,18,60000,1.2,13,0.8380183057253198,0.15253028051153955,0.7996038877159006,"[0.09793441 0.02035817 0.08274789 0.14063294 0.0056877  0.18940369
 0.03018758 0.04565887 0.02151097 0.1670856  0.03530217 0.058229
 0.10526099]"
1667,18,60000,1.2,4,0.39862198683336414,0.9785614824827762,0.8720873828867236,[0.2547397  0.21529113 0.48887943 0.04108974]
1668,18,60000,1.2,13,0.10723130378900136,0.9569225779758579,0.8445579281078068,"[0.23020823 0.06645597 0.13849834 0.06154357 0.07797178 0.07153197
 0.0611863  0.0552558  0.00812586 0.04250719 0.00533766 0.12520648
 0.05617085]"
1669,18,60000,1.2,9,0.9914411862070129,0.8546622403639108,0.8554083961913778,"[0.14073121 0.14644865 0.05908919 0.19604861 0.03266057 0.00827579
 0.16019387 0.13490893 0.12164318]"
1670,18,60000,1.2,1,0.33379853672068693,0.9472599364669797,0.9381634407207802,[1.]
1671,18,60000,1.4,1,0.6189046390377168,0.49609680206113854,0.8591941918144427,[1.]
1672,18,60000,1.4,9,0.694617203619269,0.5736434003457923,0.8942391563359752,"[0.14111292 0.13069316 0.06862348 0.06869608 0.03341911 0.2267288
 0.02750004 0.23179313 0.07143328]"
1673,18,60000,1.4,13,0.4001342002672672,0.8665152667693509,0.8825490576876918,"[0.15279752 0.01471785 0.12842186 0.00834651 0.07063568 0.05259521
 0.00986461 0.15702233 0.01564671 0.09600548 0.07373163 0.05111558
 0.16909902]"
1674,18,60000,1.4,13,0.9881772904933203,0.3683333332932955,0.8805392198666093,"[0.07362859 0.10675954 0.08675799 0.15378426 0.07684489 0.06341195
 0.01932444 0.00768735 0.04093881 0.06373072 0.01098764 0.02463106
 0.27151277]"
1675,18,60000,1.4,1,0.620661346528496,0.6135670575995977,0.8648892348225264,[1.]
1676,18,60000,1.4,4,0.9788314534132593,0.4756751156845245,0.9184333883907627,[2.87898835e-01 3.74336354e-04 4.68197437e-01 2.43529391e-01]
1677,18,60000,1.4,1,0.41088691946424705,0.21975997063572864,0.9011676852000432,[1.]
1678,18,60000,1.4,4,0.22913119066452015,0.49120449388867976,0.7968597050750262,[0.20498468 0.23101889 0.06783994 0.4961565 ]
1679,18,60000,1.4,13,0.4525563123906976,0.2267025525453153,0.8523508812314545,"[0.04646062 0.01911085 0.06452496 0.05662199 0.04614333 0.09340301
 0.05954776 0.02722963 0.0488185  0.17121197 0.09391285 0.08185936
 0.19115518]"
1680,18,60000,1.4,13,0.6682338289134179,0.514277261779119,0.8391513628404642,"[0.04784889 0.09565747 0.26187727 0.02968958 0.0434431  0.06657119
 0.00712097 0.05003962 0.07607403 0.04877583 0.00374736 0.00833061
 0.26082407]"
1681,18,60000,1.6,1,0.23884206142278053,0.4304332658862211,0.9201192947665389,[1.]
1682,18,60000,1.6,1,0.27654665490552977,0.3613028159515792,0.8993322641504513,[1.]
1683,18,60000,1.6,1,0.7945572488845983,0.8159555606095185,0.9426861750870213,[1.]
1684,18,60000,1.6,4,0.04086576822089227,0.20081086894356517,0.7575858916070914,[0.09296148 0.02403126 0.04506994 0.83793732]
1685,18,60000,1.6,1,0.18355630343815266,0.05619936654537733,0.8864616865605683,[1.]
1686,18,60000,1.6,13,0.11468604204718025,0.6680674597327938,0.7718043566094087,"[0.05923911 0.03673817 0.03719165 0.16051867 0.01816086 0.09759249
 0.05272127 0.13477208 0.2450103  0.05212495 0.05803415 0.03673729
 0.01115901]"
1687,18,60000,1.6,4,0.04883305173538233,0.7371850500409778,0.8768050837534122,[0.06968556 0.28817921 0.44849094 0.19364429]
1688,18,60000,1.6,4,0.9879561676611784,0.6005050552611859,0.7829833039809578,[0.04018002 0.52801039 0.35729534 0.07451424]
1689,18,60000,1.6,13,0.525803194328433,0.514518993124238,0.8091171808210237,"[0.13915716 0.02233608 0.08340651 0.10301938 0.13476676 0.04878767
 0.27226139 0.10359219 0.00576977 0.02083297 0.03957827 0.00681424
 0.0196776 ]"
1690,18,60000,1.6,4,0.9975501139455809,0.3309176772350543,0.9377086683542971,[0.03193267 0.62226251 0.32869661 0.01710822]
1691,18,60000,1.8,4,0.5704856574337551,0.6091573894439414,0.8833192441648021,[0.0603886  0.88364304 0.0371819  0.01878646]
1692,18,60000,1.8,9,0.8381190687206048,0.38144660156024196,0.8710852286371413,"[0.14572665 0.1701045  0.04293264 0.30448852 0.07386562 0.21433417
 0.01456349 0.02472777 0.00925664]"
1693,18,60000,1.8,13,0.25590812991718803,0.5689824276522932,0.8342540773962017,"[0.11034101 0.0190562  0.01554107 0.08316453 0.05894557 0.00682704
 0.17578381 0.17648605 0.13521049 0.03166102 0.11105833 0.06610792
 0.00981694]"
1694,18,60000,1.8,4,0.8369786912589005,0.44929427589908455,0.928278193119628,[0.6456456  0.26198619 0.05537249 0.03699572]
1695,18,60000,1.8,4,0.4170370543299208,0.8111715202517381,0.8928518723322898,[0.38789739 0.32102288 0.13950225 0.15157749]
1696,18,60000,1.8,9,0.20487719599084497,0.6621611156186654,0.8694709391039243,"[0.01403334 0.16881068 0.08613248 0.04143349 0.04967308 0.16086935
 0.09493057 0.31665997 0.06745704]"
1697,18,60000,1.8,1,0.29813611851996746,0.5411745345960234,0.8793673998880994,[1.]
1698,18,60000,1.8,4,0.38122833807929546,0.7616428934825449,0.900763162120667,[0.07136535 0.09759557 0.25500189 0.57603719]
1699,18,60000,1.8,4,0.5020444227040404,0.43283775086180637,0.756062506889391,[0.2732375  0.24827464 0.0603574  0.41813046]
1700,18,60000,1.8,4,0.7373024109602004,0.7619923931762003,0.9184631344975012,[0.34092648 0.59189141 0.05044312 0.01673899]
1701,19,10000,1.0,14,0.5932631548111231,0.19726352215106419,0.7658787409050165,"[0.21854357 0.01049509 0.04265811 0.06601323 0.0226884  0.04126571
 0.00887767 0.00201763 0.07647046 0.05125249 0.08591879 0.05918076
 0.22246034 0.09215773]"
1702,19,10000,1.0,4,0.5049389990761326,0.8008048390120643,0.8579501222155731,[0.42730592 0.20968314 0.05619847 0.30681247]
1703,19,10000,1.0,1,0.2702823799633923,0.7789171076378915,0.9338004041465129,[1.]
1704,19,10000,1.0,9,0.808941833930876,0.7490267438188022,0.8605080049758197,"[0.09999762 0.14159938 0.04704    0.09019969 0.0924847  0.04655269
 0.04569732 0.05469239 0.38173621]"
1705,19,10000,1.0,9,0.8366495918088329,0.6589992196522855,0.8695153584564767,"[0.04184474 0.08463859 0.01805721 0.23884671 0.15836995 0.0512002
 0.11391508 0.14977248 0.14335503]"
1706,19,10000,1.0,1,0.6544333769472548,0.7274842276457709,0.8393493128220816,[1.]
1707,19,10000,1.0,1,0.12991833220335747,0.1216958596664057,0.8476407139321461,[1.]
1708,19,10000,1.0,9,0.7518277058381665,0.07308415519112364,0.8375038882875676,"[0.18372704 0.09719831 0.19446734 0.00747073 0.01816786 0.00355412
 0.00743563 0.24125685 0.24672213]"
1709,19,10000,1.0,1,0.36801050251171785,0.5690616533005314,0.9345270678073895,[1.]
1710,19,10000,1.0,4,0.3909843307605394,0.6491766082049069,0.8399753137431343,[0.50283732 0.29681543 0.00881691 0.19153034]
1711,19,10000,1.2,1,0.43480278105570325,0.1323246571214299,0.7767918612630499,[1.]
1712,19,10000,1.2,9,0.6930616488839266,0.05097530444367156,0.8332770813572083,"[0.04704355 0.04924672 0.34917295 0.2897003  0.00110923 0.02966683
 0.09477626 0.13227368 0.00701049]"
1713,19,10000,1.2,4,0.512699367142018,0.021440445039601942,0.7596336352497156,[0.39147614 0.39633437 0.10161923 0.11057026]
1714,19,10000,1.2,9,0.5445027976500658,0.4898789875876342,0.904635233357745,"[0.00531361 0.19788533 0.13368281 0.12697445 0.05543891 0.11583783
 0.12349147 0.0049085  0.23646708]"
1715,19,10000,1.2,9,0.41318408887147595,0.7078932519806286,0.7600880150070893,"[0.15176389 0.01746516 0.05321041 0.05832048 0.17864937 0.12443333
 0.10757032 0.06912507 0.23946199]"
1716,19,10000,1.2,9,0.5094313448611809,0.1788293010224894,0.8276609063152114,"[0.06497597 0.21329158 0.22862047 0.03808445 0.1078521  0.04715761
 0.20586029 0.05436569 0.03979186]"
1717,19,10000,1.2,1,0.1894059696757856,0.9100201501833773,0.8736326122112378,[1.]
1718,19,10000,1.2,14,0.8945576166516553,0.366326601665128,0.9067825419508865,"[0.02720034 0.1443787  0.10036587 0.09163126 0.02942654 0.08029815
 0.01184117 0.06167103 0.05405966 0.16991822 0.04875048 0.02814578
 0.01121656 0.14109625]"
1719,19,10000,1.2,9,0.6682333577697271,0.17949564994410758,0.9061302888736221,"[0.05617829 0.06981327 0.07519363 0.32544321 0.05571118 0.11540283
 0.02104361 0.17689699 0.10431699]"
1720,19,10000,1.2,1,0.7372438432289509,0.9824789927168062,0.7533031916137972,[1.]
1721,19,10000,1.4,14,0.5664827007218017,0.9294480302520897,0.7633557900150756,"[0.04901708 0.15596401 0.04742447 0.00650355 0.06923815 0.00343387
 0.181515   0.07063249 0.02310707 0.07515732 0.06174254 0.08079366
 0.00318735 0.17228345]"
1722,19,10000,1.4,1,0.10420474307877958,0.6171048351446836,0.9214810748022223,[1.]
1723,19,10000,1.4,9,0.3504941273695039,0.7365628008124473,0.7676640432461994,"[0.08428584 0.21829525 0.15155683 0.02432176 0.05183975 0.07792852
 0.14759606 0.124845   0.11933101]"
1724,19,10000,1.4,14,0.13782546972187903,0.04323196050125737,0.8045042534197702,"[0.01328241 0.05668447 0.01140367 0.01397818 0.01799821 0.13855934
 0.01586303 0.01428529 0.13182831 0.1811512  0.03309395 0.14411566
 0.01237989 0.21537639]"
1725,19,10000,1.4,14,0.16842738185009853,0.22741557920775263,0.8670193385700324,"[0.02180888 0.09328513 0.04049173 0.25874735 0.0050694  0.07221647
 0.12122294 0.10259925 0.08771986 0.03756746 0.02465703 0.06987216
 0.04710159 0.01764078]"
1726,19,10000,1.4,9,0.11387186487360035,0.1337494810097015,0.9273588912125748,"[0.30311565 0.0681043  0.06938197 0.1498019  0.156683   0.03223204
 0.12074474 0.08743413 0.01250226]"
1727,19,10000,1.4,1,0.9994946273643446,0.7402314586103379,0.8709809435130517,[1.]
1728,19,10000,1.4,1,0.6331254898180276,0.1921377835527915,0.8444028351854831,[1.]
1729,19,10000,1.4,9,0.5435399183198818,0.8324972763090525,0.8104833643906004,"[0.13309709 0.19222037 0.0346894  0.00913171 0.16905458 0.30376825
 0.00641704 0.04861816 0.10300341]"
1730,19,10000,1.4,14,0.20802819693355634,0.6004746558784825,0.9305575338535761,"[0.07908529 0.02985374 0.17397227 0.11191514 0.12335335 0.06062869
 0.01533212 0.03836197 0.12348704 0.0294625  0.06526939 0.00958127
 0.07873427 0.06096297]"
1731,19,10000,1.6,14,0.09071412288392755,0.3350024347145114,0.8478126895225809,"[0.10935848 0.18849775 0.05556501 0.01178969 0.04666216 0.07139798
 0.00796763 0.08884228 0.01868465 0.10373926 0.00943459 0.03122016
 0.05723326 0.19960711]"
1732,19,10000,1.6,4,0.2826336458897616,0.9787229702532515,0.7882222421732836,[0.03337935 0.63424838 0.25364169 0.07873059]
1733,19,10000,1.6,1,0.3674523742250113,0.8038267736698725,0.7693239028684773,[1.]
1734,19,10000,1.6,9,0.14315499846590907,0.7281564808576603,0.9455970185105534,"[0.07002439 0.0320518  0.13848353 0.13882775 0.0188709  0.2375833
 0.13854509 0.15457982 0.07103342]"
1735,19,10000,1.6,4,0.4828337926065127,0.7827900734736862,0.8268267557291956,[0.29560146 0.56516965 0.04782618 0.09140272]
1736,19,10000,1.6,9,0.11260354809091289,0.6056781743046787,0.9191392512059974,"[0.11444385 0.22200803 0.21378159 0.01053734 0.00936774 0.14230084
 0.10240017 0.02623525 0.15892519]"
1737,19,10000,1.6,1,0.3527188134431848,0.2120300440379367,0.814624886059822,[1.]
1738,19,10000,1.6,14,0.870574404474744,0.5799271345121716,0.8783200211377401,"[0.05058072 0.12822486 0.01881729 0.03827842 0.04622651 0.08935101
 0.0859315  0.1144409  0.11488282 0.0904061  0.07128761 0.01549561
 0.04401411 0.09206254]"
1739,19,10000,1.6,9,0.25199024343952814,0.330112718433129,0.8994668790583151,"[0.0686345  0.35148041 0.16991173 0.04565277 0.04908366 0.17876569
 0.02261358 0.07202936 0.04182831]"
1740,19,10000,1.6,4,0.029978925839012294,0.3155050750624804,0.9011793207567689,[0.01539371 0.03313093 0.59513357 0.35634178]
1741,19,10000,1.8,14,0.5788114258581621,0.4264773555897067,0.8436670849987828,"[0.0141148  0.08335559 0.11560376 0.01540561 0.02978131 0.07182984
 0.04113486 0.27921641 0.03838907 0.11933167 0.1033715  0.02939789
 0.0514693  0.00759838]"
1742,19,10000,1.8,9,0.7915526004194691,0.23107836050719127,0.8400719081724612,"[0.22605063 0.27514728 0.05718441 0.05432012 0.00616596 0.13123499
 0.15929051 0.06706546 0.02354064]"
1743,19,10000,1.8,14,0.8819768029201849,0.23064708866743092,0.8024988122714954,"[0.06318022 0.05064255 0.03574309 0.16823376 0.07123604 0.12912643
 0.0876952  0.07005925 0.01315254 0.04475368 0.05507058 0.1211858
 0.01643676 0.07348408]"
1744,19,10000,1.8,1,0.022198426050522913,0.7505227959951423,0.7722947351783632,[1.]
1745,19,10000,1.8,4,0.02911175655875553,0.15155486678875368,0.8258841305373884,[0.00427185 0.12071324 0.57279509 0.30221981]
1746,19,10000,1.8,1,0.24309848768992548,0.2683014167861119,0.7524359539506804,[1.]
1747,19,10000,1.8,9,0.5309081102956429,0.5302087629087231,0.9168961159438702,"[0.11190655 0.00787032 0.00090432 0.24318449 0.08463239 0.33324888
 0.12525131 0.08677796 0.00622378]"
1748,19,10000,1.8,1,0.8860470683044966,0.426400891131596,0.8814510068893898,[1.]
1749,19,10000,1.8,1,0.24331493480284705,0.48652943490584005,0.9162444875258979,[1.]
1750,19,10000,1.8,9,0.875600675863453,0.7285533460484643,0.9134800955410655,"[0.02361452 0.09395966 0.08633096 0.04486972 0.11546873 0.17098707
 0.0532689  0.1819435  0.22955694]"
1751,19,20000,1.0,9,0.40403062473540974,0.08295750203018247,0.7586727372255396,"[0.06691545 0.09470065 0.16754597 0.12738875 0.04837235 0.00082486
 0.02619002 0.09568296 0.37237899]"
1752,19,20000,1.0,14,0.30389059480321023,0.36051193832234346,0.8621664134994573,"[0.23543295 0.13393606 0.04590578 0.09070935 0.02056419 0.15488333
 0.04157066 0.02036223 0.02999124 0.05827365 0.08685013 0.00027508
 0.04580698 0.03543835]"
1753,19,20000,1.0,9,0.4185427505937158,0.10542642949938556,0.8058190007995929,"[0.00152392 0.05377299 0.17202133 0.10841257 0.02418162 0.27306673
 0.06351025 0.17661903 0.12689156]"
1754,19,20000,1.0,9,0.5459172068079964,0.3898593087634003,0.7891355051829199,"[0.02429454 0.09919735 0.06212437 0.22055497 0.13376749 0.06375928
 0.15760758 0.23576462 0.00292981]"
1755,19,20000,1.0,1,0.8273708299616888,0.9034284523880859,0.7877304977666469,[1.]
1756,19,20000,1.0,1,0.24877835035488494,0.27621374743182253,0.9283585707423064,[1.]
1757,19,20000,1.0,1,0.3031391185846406,0.9737935382025248,0.8844638864319223,[1.]
1758,19,20000,1.0,1,0.8733443079198054,0.8039359302420312,0.7686986346454379,[1.]
1759,19,20000,1.0,9,0.002118144458708171,0.030244013310298565,0.9373812560769182,"[0.01216021 0.18722391 0.03193989 0.10420076 0.19742988 0.2304659
 0.0225386  0.13129567 0.08274519]"
1760,19,20000,1.0,4,0.23442053371714966,0.6181105877734868,0.8222724604293203,[0.58602841 0.06480502 0.27199321 0.07717336]
1761,19,20000,1.2,9,0.5063947588114546,0.5494385226666707,0.9326024553871863,"[0.10600933 0.13860806 0.24955407 0.00223894 0.08428837 0.05559212
 0.00238859 0.14025549 0.22106501]"
1762,19,20000,1.2,9,0.13110731059622338,0.8738750808137101,0.90106854067654,"[0.03314031 0.06118981 0.09573202 0.18171614 0.11608914 0.12875159
 0.18183813 0.19826739 0.00327547]"
1763,19,20000,1.2,1,0.22287465140269969,0.3015972748252134,0.7567604783355342,[1.]
1764,19,20000,1.2,14,0.020988925238040856,0.4376459259666184,0.9226935119455544,"[0.08525379 0.09698384 0.09403063 0.017954   0.14925941 0.00135795
 0.01530006 0.1447277  0.00794164 0.04524565 0.06688251 0.01162865
 0.25087366 0.01256049]"
1765,19,20000,1.2,4,0.2802260660924494,0.6495347164857059,0.8735524698598477,[0.04951643 0.25609162 0.62130487 0.07308708]
1766,19,20000,1.2,4,0.29545074801768934,0.7302050353707137,0.8997986529223444,[0.14454853 0.62066408 0.20249529 0.0322921 ]
1767,19,20000,1.2,14,0.09925925336523933,0.15813875641108452,0.9000080002728255,"[0.00070664 0.01279115 0.02538979 0.01059266 0.07188105 0.17422426
 0.05006538 0.18692499 0.17570575 0.01718842 0.03810647 0.03719192
 0.14345152 0.05577999]"
1768,19,20000,1.2,14,0.7510048661360409,0.3718245040869724,0.824214520363142,"[0.00763073 0.10689867 0.08522125 0.01912979 0.02405807 0.07444896
 0.36547739 0.02723804 0.03039907 0.13784938 0.01436361 0.0039685
 0.07155027 0.03176629]"
1769,19,20000,1.2,1,0.9362535242234139,0.18550378006164012,0.8413447022613808,[1.]
1770,19,20000,1.2,4,0.08128672389804448,0.4878250851409522,0.7946372071734432,[0.17818969 0.09065864 0.70972516 0.0214265 ]
1771,19,20000,1.4,1,0.655560742777104,0.014195647859821454,0.8089139698949692,[1.]
1772,19,20000,1.4,14,0.8989693973269577,0.40082411817447433,0.8693669767222083,"[0.05287707 0.08098337 0.00117922 0.07608608 0.02198315 0.05129338
 0.10220428 0.0806109  0.03923511 0.01384087 0.01734313 0.11955365
 0.02389781 0.31891197]"
1773,19,20000,1.4,4,0.8174675197646711,0.4532461431418661,0.8941006703042936,[0.14453002 0.59744609 0.01478249 0.2432414 ]
1774,19,20000,1.4,14,0.5107479609950181,0.6011904730228508,0.8331601400375964,"[0.1539285  0.02089782 0.06471681 0.01416401 0.03897934 0.13391807
 0.01259397 0.0417227  0.16570974 0.0478469  0.0005786  0.28740962
 0.01511311 0.0024208 ]"
1775,19,20000,1.4,4,0.9008939445353568,0.3036059523594931,0.8164654318730208,[0.1280018  0.00830759 0.2557673  0.60792331]
